agent1_x,agent1_y,agent2_x,agent2_y,agent3_x,agent3_y,timestep_count
-0.031890374885633614,-0.04384122439495737,-0.013691993312671649,0.0003976614955869956,0.03284745939591244,-0.05442407279305185,1001
-0.0923547082062073,-0.022939258079021696,-0.1147579641054323,0.06273945539264474,-0.1186664214623962,-0.013597645994898322,1757
-0.0011736946974423151,-0.03133604955246289,-0.023477921479241222,-0.01520538835799183,0.019870608552607916,0.007608681258869425,1683
-0.014265080842380227,0.040685186373875484,0.00878394864935253,-0.024193212145062884,-0.019216543692344663,0.01624423113377587,1004
-0.025001685872918795,0.027096505216776486,-0.09633413537774826,0.08628223293656395,-0.0661945883781381,0.044005041540351564,921
-0.11114845904674245,0.01068263203790798,-0.03476187583270325,-0.05599256701843274,-0.056497406567383446,-6.450976982672052e-05,1066
0.05295254822999529,-0.0012922299050388275,0.009156523614912614,-0.009570530714984232,-0.02780211091165921,-0.06994702977470002,1732
0.0838997782005596,0.10740960657627781,0.059394300389476656,0.03783604849002029,0.011354007183509249,0.11927747084322333,1925
0.060150668533068774,0.021822936987880348,-0.005470578238962496,-0.04500706065321205,0.014698699645913596,-0.03070103238902666,1006
-0.08142122935820803,0.024975814085433937,-0.030496997596085623,0.057399134174228636,-0.020223797058470244,0.058197133499541503,1106
0.022141307929569393,-0.02319100277168959,0.01749513086703424,0.0496521011952529,0.007182261406925364,0.0423726941396074,76
0.0666526491709656,-0.00022081199707519455,0.02848655948813414,0.022772630147188944,0.03703949695241526,-0.0470409847358162,1122
-0.09428479425001896,0.07686613633914408,-0.052929843422487355,0.1236819795492096,-0.045972060946717935,0.08198513262651957,351
0.12863190935546992,0.07216888462480914,0.08184073666892645,0.12783766256953627,0.0750231643243617,0.05967327008645981,1866
0.021939976842977632,0.02588424123021668,-0.050169834876569536,0.08595697982766735,-0.035197028508489166,0.04425899305223617,539
0.09517618848511789,0.0684021319495518,0.061423729507566596,0.027512907977290217,0.10641072993344244,0.07916506301875896,970
-0.02717877154946522,-0.07089172242508833,-0.008269862475659674,-0.12658707221995918,0.011981124894524943,-0.12860431081601226,1956
-0.07300277464560595,-0.017055395372393804,-0.07880674125001863,-0.02832360765876519,-0.028136505158935177,-0.04622928425918277,363
0.025964397105277384,-0.06962317642950491,0.07578916638200062,-0.06728460371722311,0.10486782404109393,-0.07279543631485301,1693
-0.020253732719339182,-0.0797950438444316,0.028641607324810706,-0.06918751685142575,0.0471872285360662,-0.03534529905499294,685
0.03280111098046987,-0.09843442288835065,0.06732328513590195,-0.11670044391175874,0.01135238826912742,-0.13369919998470509,1200
0.006524273225824162,-0.05256570685003742,0.01421913103519912,-0.013286744646533975,0.06065443348874583,-0.0021896734453728944,1958
0.04336525161868676,-0.0030934586468975636,0.05065805042485193,-0.04188913574552179,0.03425783981807771,-0.030796103750437565,1159
-0.14252103807187355,-0.12271259166671974,-0.061575243872948104,-0.05641968596061439,-0.09970391936531631,-0.11700205583351661,481
0.05784997670411703,-0.0157617675178435,0.016188487829859266,0.014175437377018749,0.10005063413996065,-0.05464977344794845,1979
0.0608209672616795,0.01649661487791204,-0.008534574149009766,-0.042315873543939474,0.039413910963478835,-0.046721617229820274,945
0.04499755372750042,0.06752656310367329,-0.009869245187406742,0.09131027661008026,0.059344667063597784,0.07278382594663724,1650
0.0618172262437125,0.03800625847872929,0.05231591290252552,0.032892310956367715,0.0516824088403757,0.09937080573284843,898
0.0493058939734274,-0.038858218860462986,0.007213979899738737,-0.02331693037754637,0.05043356294534236,-0.03808701536156726,1148
0.10584249574389547,0.025217666017907814,0.04323835708338289,0.07207568392486301,0.10617787663213701,0.09606472296084449,1621
-0.04151602881614159,0.09835832470875584,0.010244892342857803,0.048181994885901205,-0.0005092760622936315,0.0807368795568676,922
-0.02479810369643326,-0.004172696671966972,-0.04469070531380995,-0.03313601657770098,-0.06910569309000414,0.052719644394432524,1988
-0.03673646793769281,0.008923442211838578,-0.07439887583044469,-0.022953551264937103,-0.08689811244494132,-0.05681619531211058,1098
0.055360064757329186,-0.02932481594803396,-0.027912929329095046,-0.014361510426424959,0.05816543132260117,-0.007861296792121303,683
-0.02660239847011673,0.039247538194420555,-0.04739473152004102,0.1036918997234072,0.00012790660630150608,0.037653104163938994,1592
-0.025116544795186595,-0.01629502560811623,-0.05012122282140923,-0.05415209961655461,-0.041458897748159,-0.04735417476311567,1438
0.018853287151764056,0.11116001983378762,-0.0005337520607276575,0.050185872004592104,-0.06752149891675494,0.09027460504424421,1255
0.024042125761241824,-0.056809984665115276,0.016385090246645848,-0.059734960435800705,0.048164175379833044,-0.02615778302287558,505
-0.051890262718036706,0.03817893693292868,-0.03027749579712484,0.017329118375583125,-0.09792354201639296,0.06670197324215875,983
0.035057233196738286,0.06602235366960527,-0.03046419485093043,0.014761928135164089,0.02973149934367081,0.10233342133321276,1749
0.013080641297279046,0.10680037093734605,0.03034572577872588,0.08931461360059711,0.0235266648886705,0.10229193831612982,705
0.09329038190938847,0.038837258109592016,0.03687232102941684,0.04372647492740971,0.03098614764830017,0.05001885872337783,725
0.0011052921730836385,-0.07155609069829097,0.040179161754613085,0.01929152005317085,0.01255585238997095,-0.02571991776037741,978
-0.04066289157404977,-0.016125111072965326,-0.06013861786564644,0.06460955911819806,-0.026094750051714834,0.028672638522742336,1994
0.020254996208164622,0.04106756368142161,-0.06371469529215101,0.07419203335860763,0.014703940336307078,0.1352733096022971,226
-0.035353261114525934,0.08283208206586586,-0.01774405909583708,0.006266842954214542,-0.07097001924881272,0.013300871875277731,454
-0.057434799756806834,0.1229162425796237,-0.03906121696242405,0.07848764581127338,-0.06182615915176354,0.11742104823925344,1531
-0.05392535729419023,-0.07663878958289379,-0.046956710442251845,-0.08106026863326798,0.013392176603076511,-0.026083120316850762,83
-0.011210136834151938,-0.07525771146969487,-0.0011356172198679626,-0.07527213144887486,0.006850693638422112,-0.07209779768262564,438
-0.07332276561310708,0.05636816459577409,-0.09026477746036318,0.08683039428835754,-0.06838221962944646,0.08886803464586276,152
-0.08766694900198635,-0.08809929818096031,-0.08350130037267282,-0.10334357466405071,-0.032309835433271206,-0.11226552016409358,215
-0.03002196536258407,0.08445448328215574,0.00994627663256721,0.11174143324804235,-0.013883229722161876,0.1163033971825256,834
-0.000347864811660617,-0.008911039353060778,-0.06547596131145751,0.005167236679324838,-0.07433656046238903,-0.05058651594148135,810
-0.017946119312257452,0.036719978559523914,-0.03996944096835574,0.03660336781253863,-0.016810046767532776,0.05438498167527245,716
0.002740449585072524,-0.11144916413302616,0.00040505401142190006,-0.08767699185647818,0.0012125961318801282,-0.10666577238396849,1586
0.04630642703609718,-0.06592686331563839,-0.010105347922479857,-0.04664342667759988,-0.03388624063062079,-0.03068716373997346,263
-0.04156095355704431,0.03082352080684181,-0.10596042879550525,0.10533585280066157,-0.05882222457185979,0.04316782675699317,768
-0.01907021749079306,0.1108038927152452,0.010444704594819915,0.10685995796063312,-0.03644773455140935,0.0495822610121093,932
0.0438376613884771,0.08225271606397144,0.0033871183108880876,0.07378260421978533,0.045931643822412806,0.053288417900912835,1704
-0.04233525082075764,-0.12484095974480026,-0.041793432161284005,-0.13400954726252962,0.014509560694914034,-0.08662651508904987,1653
-0.03102092916871403,0.038184516529732135,-0.005296891804647763,0.03553879465335895,-0.020325595878063145,0.03621042231057933,1627
-0.028653094707094984,-0.020305710253381792,-0.05763514625047048,0.02126798415902499,-0.03266733690456639,-0.05366086154667353,711
-0.05615246037662056,0.008153115718426154,-0.09614467800347998,0.003657852608925871,-0.09936809152179682,0.0073027674646296975,948
0.05314013960491157,-0.05671674438526246,-0.00531216218137491,0.029026408725469202,0.04145299050344896,0.013786572492860305,930
0.03023590316709214,0.0664249464080105,0.0016534290562479417,0.04224116773699633,0.032008011722019364,0.015086975339301038,1483
-0.03450311485070577,-0.040671739035208626,-0.07378047024523092,-0.003850708032553385,-0.05640109739512569,-0.006788890134455418,188
0.09579117820717672,-0.048948513417107535,0.0818296656732968,-0.03101124977428183,0.09129506644028457,-0.06569851533507357,1241
0.0801251613933199,-0.023049083058278567,0.0715387632317114,-0.05191425019223139,0.053158980585653826,-0.0641850423929477,1890
0.060997321296882644,0.09248871181973908,0.11923843964903001,0.019695086115067338,0.058068350499671,0.09183984746871474,1393
-0.02112813970138868,0.09789248653764344,-0.014942645359243174,0.03473134963822488,-0.018678797570918337,0.09982322737479264,1452
0.008371370973684913,0.09040389367200886,0.045049919085748694,0.07676808622240712,0.04812995822956806,0.12153997062172052,1710
-0.03945238615792367,0.02274314554993194,0.0002330321602852653,0.037910998172571354,-0.03536913905577273,0.0901690871317049,1112
-0.06384958655118542,0.07145698618840364,-0.11269318459198847,0.11736894364972462,-0.06461311626547585,0.09131253392032718,1304
0.039870481855360004,0.12023656930911457,0.04248736375655285,0.06385132173961562,-0.01491537083157594,0.12094493140713009,566
0.10747885781955117,-0.0705204765612978,0.10999835652580171,-0.06883478402362028,0.06508185640838662,-0.0018541136788631507,1334
0.02445969445894608,-0.06698865735109691,0.007115766519644268,-0.01165812985060398,0.018889403872416777,-0.008306028105168714,1733
-0.05534127716310282,0.07177525394308967,-0.0674798762753016,0.1264184462279072,-0.09834531632810684,0.09031309546840541,1007
-0.057231520790582635,-0.03950060310338541,-0.11961981297430276,-0.006921841403192908,-0.05083261568441404,-0.09649463315050381,176
-0.05882068677886215,0.007670739163601233,-0.04584776785467545,0.05869437351026412,-0.0269353401264701,0.010341609173775843,863
-0.0841867051315717,-0.03314681902629284,-0.06960415181548987,-0.08575147152197793,-0.08007923099327251,-0.05610645854711618,1504
-0.05876232737579258,-0.08249734937035955,-0.10569775506647933,-0.04314368231172549,-0.08530811194180145,0.00902500997045623,435
0.03498549695769275,0.004874218031471436,-0.05357530851189353,0.037442341905727594,-0.032037331260522176,0.003930591026969438,1253
-0.029975520187427107,0.09102801524142436,-0.0029884813071373723,0.034278625872453374,0.00013882710258064646,0.05077277690059516,1157
0.027860999392476007,0.01496804567137544,-0.03975591525471178,-0.008579335045342723,-0.027208509769736294,0.0011928853237693632,484
-0.08750491733268213,0.04867962995450942,-0.10436391459607336,0.07681755239914269,-0.051534768054621205,0.036181721830977995,639
0.046257429083690335,0.003638340867715764,0.042513034840090544,0.03206517413558123,0.0031099878910971906,-0.011034172839994617,104
0.06629755974108192,-0.010938182420147838,0.08009650953653619,-0.07279950117801492,0.05483835216334558,-0.0037409138593096636,1422
-0.043014244522700626,-0.02004417097878677,-0.017852313016427673,0.01984941702191001,-0.03447597633741196,0.017288870828217985,1124
-0.009506639153690558,-0.07804622469070929,0.052775914755940845,-0.016793796980026122,0.0635712080270741,-0.06264509082880922,214
-0.08938462413377732,-0.06002903685026066,-0.05845955275336123,0.004868922974304635,-0.03697082069776894,-0.056443849379024746,964
0.05587548330163593,0.016029266292343677,0.0007900473637260305,-0.039772746538371165,0.004577553010665127,-0.006685595630019643,445
0.093514353633184,-0.04468578155715035,0.10223770331052214,-0.05901051851564902,0.11358562783293696,-0.0029856935449418115,642
0.11314881786899171,0.027471765244634253,0.06621494562650591,-0.05026682951808554,0.050561331118077174,0.0016496611159894162,286
-0.004984574503670944,-0.06422498504585453,-0.05626237016807085,-0.01633814837754413,-0.0003678055196384422,-0.03807699285663456,887
0.09051140886352516,-0.09904426135325119,0.08827756156367914,-0.06130774458678537,0.11583394168281996,-0.10580765624591146,1947
-0.09534645293082199,-0.024044781627170483,-0.09692322621175044,-0.033953433137331956,-0.07256890725408308,-0.03993380165513665,1474
-0.014354124493301632,-0.068675697672595,-0.049617558145977445,0.00043106729253654386,-0.057966028229072736,-0.013057083403461685,843
-0.09263071929345733,0.1089671658697973,-0.06419677281699113,0.07845626484140164,-0.04141937922340512,0.05708073544581131,713
0.058859985724027286,-0.00036726705182146824,0.06359235229493412,0.05602221251207555,0.04250852921337664,0.0461510441621737,414
-0.0716418409533158,0.009104883385421474,-0.08391155570993089,0.01594586524167338,-0.04857301685445746,0.03449511600781361,74
-0.020778005455280718,0.08329011062028262,-0.07350507962918237,0.07284353022174865,-0.06462220365817596,0.022978670867503354,866
-0.07803569652041215,0.05856076364802247,-0.06844617907837192,0.12734205435180135,-0.04941378517525161,0.12070358555030548,1800
0.09287834587262653,0.06778269722149986,0.059487157766344056,0.04676383710358985,-1.9753479501290194e-05,0.0444380624129013,1361
0.009172569015871046,0.09184418653839611,0.08266386426194187,0.038444261341713054,0.06085706122782168,0.06478456422038825,737
-0.047409411954633385,0.008858986758124548,-0.12145533428589564,-0.020133099550281884,-0.07470013814342624,-0.0011928029913152727,1599
-0.018689335725861518,-0.09630291237953847,0.03888285328422458,-0.07001073616565279,0.041730652849286745,-0.09746259846256516,1600
0.07696091338823369,0.03146587476681001,0.06281220686805272,0.0003620037416439473,0.09846193366642449,-0.0005690935210532766,788
0.11148994204860592,-0.09285240442720138,0.1179265446314756,-0.06586779425255604,0.12381318583351973,-0.11067493628475156,1007
-0.0843131851916259,-0.08440492463601507,-0.10512262077037597,-0.10265190696118429,-0.12312138436613337,-0.10884359897590563,389
0.00856387163091775,-0.06678235508226188,0.026240359483186457,-0.07261375880074053,0.02087723542276928,-0.09803525188270334,754
0.04301458027941838,-0.10181685050189977,0.0445115761411925,-0.045338294799992865,0.11186675262584521,-0.115081599395754,1453
0.027989357386126706,0.07256381263741991,-0.005142705921943554,0.04252705612164047,0.03263301777068334,0.04899083165077728,1733
0.10062939883171156,-0.0918522846354966,0.022259682771430395,-0.06547709968987125,0.021238340799310453,-0.00815913454066363,1961
0.01693531484742715,-0.05005287619097816,0.012800280152867313,-0.0389406824226772,-0.06258542324470526,-0.09880726279705485,739
0.037980882978345704,0.09560522998290684,0.010531006467237175,0.1240543155705677,-0.0482762158028922,0.13875929928412883,1430
-0.10514262826157843,0.03844366465435648,-0.0428278245335513,0.12105732234905141,-0.04548987079390396,0.10644377999856387,89
0.06445699372155067,0.022307440300779052,0.03682611164560059,0.06661396018966556,0.0411962558311153,0.050302782844766754,86
-0.09835027366100771,0.07177244413679605,-0.0564487069086403,0.03471041046458397,-0.04672258114408597,0.06911984932443409,1641
0.06887169005204777,0.03214677349485001,0.0345484332393544,0.04557186200463455,0.006950955246846368,-0.02551015243026756,865
0.06141974150993533,0.08541674284876447,0.05353373316452539,0.09267432962849854,0.00753310587231433,0.10548974159262726,875
-0.05639148117053181,0.10780898778643636,-0.034043482093510935,0.11668442697256314,-0.05679398709799234,0.08143246954960204,638
-0.01980263993034148,-0.08703013381905907,0.04961216455490959,-0.08554147295496645,-0.022526095141416777,-0.08532225534667215,905
0.04207017892652652,-0.12246748450754,0.05695996248921959,-0.040298106107239856,0.05295100524448802,-0.1063605240389784,86
-0.06070948217178282,0.04422940335780741,-0.09940169770718253,0.10826290631181838,-0.12276299425498699,0.09566274346491754,754
-0.05317444196837558,-0.03604627917336449,-0.0708106821695649,-0.09046528574739705,-0.07365854354804958,-0.07562153052557467,509
-0.11272159479328558,-0.09671097065373398,-0.06804187492746037,-0.07724575203355004,-0.10049234607056487,-0.11821262306603397,1358
0.12428170443772257,-0.07685886644007,0.12145280357155563,-0.09972383296225695,0.12285544345881316,-0.052278998059575754,1157
0.0759885990812681,-0.08024230542226812,0.02413572296048725,-0.0009865025835982463,0.022874974548839286,-0.03149549983394958,1847
0.03321401473713247,-0.02946597348000521,0.07446108294903113,0.013043453679278477,0.022054730042490693,0.025272033825235157,841
-0.028973740586092055,0.1196909927593996,-0.057742179684935654,0.1097339667634885,0.001364954023926404,0.09996383443233262,1759
0.03575066153205397,-0.11701082416998834,0.04725448224164233,-0.049676495142958355,-0.02538323378668335,-0.10021789242777007,783
-0.057981833484623976,-0.08193225206954365,-0.10648588953748744,-0.07580338688534623,-0.1201174685000077,-0.06676570136805005,166
0.06648792851741489,-0.048392585938912304,0.014512647440705503,0.004695012430263643,0.0076072961651213605,0.034119334981400115,215
-0.0056552445392188885,0.0669814761146435,-0.08770560172330363,0.037047071951091415,-0.08117446641632187,0.013200878811561265,938
0.012416538523992021,-0.12529151462000515,-0.0012174428666831827,-0.0687459990325964,0.05830465079207152,-0.13908484539725785,274
-0.12910638929189666,-0.07201676404266177,-0.09273437255087372,-0.06660303835385781,-0.07567261534487751,-0.010928116844437272,192
-0.09951316711759796,-0.05286045859382238,-0.03932237850234786,-0.11334486906562186,-0.016348726526668994,-0.11130635518303882,1489
0.004502223530566639,0.09957082908128671,-0.011890550138375762,0.09826616164800774,-0.04179297797513317,0.103122374889817,257
0.00475030368257727,0.07781732351215125,0.012158741324358575,0.08661850616803193,-0.03231852656619379,0.019494762391555127,136
0.04163303936891505,-0.021242470503276323,0.027077096444357275,0.020283692274753018,0.06724211507200288,-0.01077868088910365,337
0.021559321117854177,-0.016081815679343886,0.049272534896301984,0.058552026402204554,0.014671711925321476,-0.018973044719559243,84
-0.08552994698131108,0.017725198361223896,-0.08846844135770998,0.029758012882228235,-0.06429703840084128,0.018304486935435474,854
0.01795195488299836,-0.07178132826183121,0.005890148121637434,-0.01792470654584012,-0.036951459571648373,-0.0032664813615658067,1585
0.05053335217279746,0.03504564693438372,0.07045107434630155,-0.0020698340879626367,0.007152845678857447,0.007929428237952493,579
-0.010531187468769902,0.06820510095126504,0.06721529608506822,0.014590915370080386,6.637651089188429e-05,0.09376211388722015,424
-0.023677226188777947,-0.1264341035073209,-0.02689168516242845,-0.07688160277949793,-0.009452275136110522,-0.06991131486184408,1816
-0.020353993249466698,-0.04597034939953511,-0.051621559028866226,-0.039264686247178375,-0.03994791291433539,-0.058696326597812876,350
-0.014223461612257501,-0.05886275496940403,-0.06950549227941558,-0.05818743496454948,-0.03565538843239663,-0.08848953552321462,182
-0.029579423793929444,-0.009866811889099006,-0.08349522385364226,-0.022903859985839693,-0.026616943975909968,0.03980945008298652,214
0.050994930620264445,0.07749873658985762,0.062172090928392175,0.04506770277266197,0.009776842562921703,0.08974641685815689,1018
-0.03983174033294264,0.049532129859994986,0.0014538084285499256,0.1307086402117828,-0.012150483902118557,0.08804461932783156,1279
0.03563128133252642,-0.0019274287088213854,-0.010620447808132948,-0.03821113660009194,0.08495134798035374,-0.01251297933757299,1257
0.01980563147046048,-0.03826555847298467,-0.04388343529688216,-0.02143768978949687,0.023587281989514722,-0.03204533873632112,424
-0.044440673580448176,-0.09671379876766233,-0.09406749173405295,-0.01599549996483981,-0.09199296859469264,-0.046166948209765045,1192
0.08864032029564738,0.048434329678050544,0.1258133423426765,0.043710580321812124,0.04196154986448833,0.07974447520862694,863
0.12782309503250736,0.05280579688043496,0.10043271109779159,0.027840432180422037,0.06859292612289791,-0.013949346966472265,753
-0.09966679615560174,0.13251018187798938,-0.06211904382206146,0.10213646294293025,-0.06651267130275615,0.13328639297439826,1454
0.04685540755235572,0.1252725311349868,0.0908272888152897,0.06685453785268222,0.08992823546521406,0.07270219136431501,871
0.042835806591793035,-0.023340573873114334,0.0361588244937245,-0.046281783999704014,0.03466490392402629,-0.024675206924441626,785
-0.06803004929728763,-0.04420121520923191,-0.00852836181863037,-0.042597039946408254,-0.029000237294074756,-0.06656749652944673,1867
0.13171936352834523,0.1008101011064735,0.05118754611787138,0.03433265787153432,0.0929580916600942,0.04404043815431467,1813
0.05287959243029827,0.0747889599310751,0.06713338815418239,0.004799910576061821,-0.00884118287295647,0.003732939806239871,1888
-0.0702746378458324,0.07893945690038201,-0.11602853333167949,0.08885032895102148,-0.11628811367043713,0.0575651667809757,1013
-0.06791568996326976,-0.012722829824349094,-0.044728558788372966,-0.06189464969201508,-0.03761130812480658,-0.021410352185296078,638
-0.04917524474146167,-0.05751099593611221,-0.04914634492536701,-0.07310644296590448,0.003614446477313571,-0.11493508902313612,494
-0.050332878587734775,0.12318463002503177,-0.04366478904410107,0.04692662833299788,-0.03537230570032501,0.13772570926818167,936
0.036950898070974236,0.03240941910479796,0.042257632500945524,-0.029487621650515966,0.013674293069719498,0.04362414454552237,201
-0.001263172615070196,-0.07514528465028998,0.002945707711911466,-0.060252062840227306,-0.01256073421030933,-0.09307235682163678,1749
-0.1047608263257522,-0.04168747893714113,-0.03313324394350321,-0.01792184085402139,-0.06652339622434238,-0.04736644089456239,854
0.033064041360060206,-0.0053864831706463,0.017484899679204677,0.030866440736373464,0.028070985974570146,0.07019735923924489,1876
0.013681080057091045,0.0297473404751981,0.04186106851900015,-0.013249641805966557,0.0035183858265603885,0.06703895472939848,1653
0.022283830081728805,-0.026380679699819526,0.003433588385391269,0.05509647086769365,0.014054495897622508,-0.001985460387166106,1964
-0.03704691139679227,0.05661746800427156,-0.014327643431463033,-0.01957568274992723,-0.01727108266204261,0.0005459003291478359,1785
0.012608849120976387,-0.01010825138391315,0.04712416932925784,0.05600549343238381,0.04635939279437669,0.012369899047269553,403
-0.0026820290888040985,-0.07440935069478308,0.03543704383500976,-0.019790085546456615,0.014754252233613221,-0.06623829628816817,667
-0.055048377181131466,-0.02516866032446477,-0.06417353762193427,0.01961918333060994,-0.037946928122710805,-0.03646160456281762,397
0.11855094822632743,-0.06913474833598428,0.06919859733198978,-0.07883888445353139,0.054125840163542105,-0.12029000217162714,505
0.08366084712461444,-0.04625449450591444,0.07192855387365925,-0.12084126522047683,0.03136691969389446,-0.09814604628186875,1651
-0.04991256167807599,-0.02976322160702948,0.008710515925487133,-0.052765292435051375,0.020420607012420766,0.006598019890185491,311
0.13309419612521473,0.034535192355675634,0.054729446078617044,0.04245221804555768,0.04551503443143107,0.031137667430285218,1876
0.05700296801468285,-0.029375956560564194,0.006059010372033529,0.03836973891931225,0.017113559066451192,-0.041214378990502745,908
0.08655123786648382,-0.016682846957909697,0.07123827414392843,-0.06752758741825805,0.07519166600775459,0.01149566435889654,1855
-0.03922715456236567,0.061405470246214906,-0.026880642316364597,0.11217240220009801,-0.055529706492990064,0.041828516571068675,966
-0.04852610745118521,-0.06801378857953376,-0.04825540249478061,-0.07971695433602226,-0.11365600530157666,-0.07235255588501105,1731
-0.09441622463809884,0.02205850847157878,-0.03419415886586129,0.056769549424706,-0.05580339113423306,0.07673383657814131,827
-0.03222357543251803,0.0088700925445317,-0.07791342504322045,-0.010045964845334945,-0.09058245401190448,-0.0456167011625189,1229
-0.020128836317067703,-0.1235616579848644,-0.03840275767150192,-0.030121152412572974,-0.007947943535879007,-0.06826889397476957,869
-0.030447892342600952,0.053576481479997384,-0.036040117491486764,0.02162457742085125,-0.049841901330341276,0.016568358556808722,204
0.006187388561925605,0.09243806847750886,-0.06607092305134987,0.05712297893135103,-0.01903963433068223,0.01742680679568054,1664
-0.014600869226537826,0.048089784748421065,-0.001220314552858169,0.06962530204312567,0.02935952655706807,0.006080593225178503,222
-0.11488824447716212,-0.01110927412372105,-0.09153997464473163,-0.049116358669433785,-0.12654958034757585,-0.0629983102012269,595
-0.03746300168511135,0.03506024399213686,-0.04561718676498447,0.043416092318158586,-0.006563160238282309,0.08667988437158337,154
-0.035286979927166215,0.06262677540512152,-0.12192840812468725,0.00967520063496034,-0.03653820558471002,0.007044272521567155,281
0.0082308851455251,0.06695206943230973,0.005962461141667555,0.038833653837662276,-0.051039303018984176,0.029281097556176507,516
-0.08453399527438336,0.05243813623943681,-0.1250591191949997,0.12227577994821012,-0.06295775059837712,0.12786811001278503,1556
-0.07382746900712182,0.07662542051010246,-0.11792474682425699,0.07627060263448099,-0.07011295183490432,0.10743734076693748,589
-0.024070123576729476,0.015479631693038315,-0.07216044469679515,-0.025144125358956874,-0.07076996160269505,-0.016108055290094528,1410
-0.028444687619089574,0.04203859353291632,-0.07034231828496045,0.015983271383567366,-0.02940974770062929,0.08130800763140553,218
0.13154676335237403,-0.022127390740352415,0.054488660658468524,-0.006915330094193858,0.05336096708661753,-0.0057473907870612545,209
0.06526249661905668,0.025163532254647507,0.03344138648535626,0.10516232165063248,0.02207619707029161,0.049570660001778837,1900
-0.023613231761838646,-0.04489030952261994,0.05285014137648891,-0.004671212715395057,0.009623171959619863,-0.07099795127534124,1990
-0.006681642515824371,0.09784082166275127,-0.0009259887882125256,0.03841348981105962,-0.01731444927754014,0.05924333752113746,1977
0.01769784101332958,-0.03305153419798341,0.031644364447897845,0.03688137869355426,0.026571511026002,0.015518267151764492,1854
-0.04443904585558303,-0.04187571232339311,-0.09568590022304539,-0.07306897601390472,-0.03296673405299258,-0.05037409083246257,1756
0.06283105274904058,0.00927782847117116,0.016793939374074834,0.008060449279877528,0.059354280544062485,0.08639860136646227,1302
-0.11705251102637607,-0.03302061866387972,-0.045339501497784915,0.041492490018894324,-0.10806786305036381,-0.0175390735299132,923
0.05574686761285555,-0.006302375550452377,0.04300988658971786,-0.019025803010497652,0.019038052999871255,-0.03394464726418526,981
-0.14542294179739357,0.07677153027874199,-0.12870602127489372,0.0980055000175568,-0.11216000216120901,0.03489131363942669,1828
0.06859909564818646,-0.04346478348850382,0.05693166260407793,0.008400328811535573,0.0964340519140692,-0.03421527941052181,1227
-0.002133045714753451,-0.0671538054698474,-0.009735926618450061,-0.03192633078613952,0.007724872763274299,-0.058176567847962046,1192
0.09719297068327619,-0.03756432170820623,0.04739636966841694,0.022316286597632712,0.03013289016890036,0.000681708724140348,1743
0.09350274095416015,-0.04621028774801177,0.018703627849587068,-0.09018076304995923,0.04442163180576003,-0.017546158263210376,1047
-0.05600194333685272,0.052372393147640375,-0.09579392529620033,0.08857669418197679,-0.08444584111434941,0.05216833372052761,1186
0.06947980995204273,0.09044395598219375,0.03390157876626691,0.03925742817724518,0.03326279528357104,0.07569778465586117,448
-0.02963572686743795,0.07514768424984211,-0.00924208597452253,0.03640808244048739,-0.03179547789551351,0.051411586001316664,1022
0.048698301107774886,0.03692909194638791,0.08301208417647261,0.04542022317951419,-0.004335997769474811,0.052434831181951524,971
0.043156191881548095,0.09865104433793279,0.07036473877070963,0.06668360056689726,0.03789404733851474,0.026446864734074205,792
