Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
78901, 36, 2, 0.0, 1, 92.0
78901, 36, 1, 0.0, 1, 94.0
78901, 78, 4, 0.0, 1, 65.0
78901, 85, 5, 0.0, 1, 70.0
78901, 85, 3, 0.0, 1, 88.0
78901, 78, 5, 0.0, 1, 45.0
78901, 85, 2, 0.0, 1, 62.0
78901, 85, 1, 0.0, 1, 76.0
78901, 21, 3, 0.0, 1, 79.0
78901, 91, 1, 0.0, 1, 27.0
78901, 25, 5, 0.0, 1, 14.0
78901, 78, 3, 0.0, 1, 79.0
78901, 3, 2, 0.0, 1, 52.0
78901, 21, 2, 0.0, 1, 30.0
78901, 3, 1, 0.0, 1, 68.0
78901, 78, 2, 0.0, 1, 30.0
78901, 96, 4, 0.0, 1, 51.0
78901, 100, 1, 0.0, 1, 54.0
78901, 48, 4, 0.0, 1, 87.0
78901, 48, 5, 0.0, 1, 77.0
78901, 48, 3, 0.0, 1, 91.0
78901, 30, 4, 0.0, 1, 63.0
78901, 48, 2, 0.0, 1, 70.0
78901, 21, 1, 0.0, 1, 53.0
78901, 48, 1, 0.0, 1, 80.0
78901, 43, 4, 0.0, 1, 60.0
78901, 80, 4, 0.0, 1, 70.0
78901, 78, 1, 0.0, 1, 53.0
78901, 9, 5, 0.0, 1, 86.0
78901, 9, 3, 0.0, 1, 95.0
78901, 9, 2, 0.0, 1, 84.0
78901, 9, 1, 0.0, 1, 91.0
78901, 76, 4, 0.0, 1, 87.0
78901, 76, 5, 0.0, 1, 77.0
78901, 76, 3, 0.0, 1, 91.0
78901, 76, 2, 0.0, 1, 70.0
78901, 76, 1, 0.0, 1, 80.0
78901, 80, 5, 0.0, 1, 49.0
78901, 19, 4, 0.0, 1, 77.0
78901, 88, 4, 0.0, 1, 83.0
78901, 17, 1, 0.0, 0, -90.0
78901, 88, 5, 0.0, 1, 70.0
78901, 30, 5, 0.0, 1, 38.0
78901, 19, 5, 0.0, 1, 59.0
78901, 88, 3, 0.0, 1, 88.0
78901, 25, 3, 0.0, 1, 68.0
78901, 88, 2, 0.0, 1, 62.0
78901, 80, 3, 0.0, 1, 81.0
78901, 18, 4, 0.0, 1, 54.0
78901, 43, 5, 0.0, 1, 34.0
78901, 19, 3, 0.0, 1, 85.0
78901, 88, 1, 0.0, 1, 76.0
78901, 42, 3, 0.0, 1, 91.0
78901, 38, 4, 0.0, 1, 47.0
78901, 42, 2, 0.0, 1, 70.0
78901, 3, 4, 0.0, 1, 78.0
78901, 19, 2, 0.0, 1, 48.0
78901, 42, 1, 0.0, 1, 80.0
78901, 80, 2, 0.0, 1, 37.0
