Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
67890, 94, 73, 1.0, 0, 0.0
67890, 19, 46, 1.0, 0, 0.0
67890, 19, 66, 1.0, 0, 0.0
67890, 94, 63, 1.0, 0, 0.0
67890, 19, 45, 1.0, 0, 0.0
67890, 89, 10, 1.0, 0, 0.0
67890, 19, 5, 1.0, 0, 0.0
67890, 96, 23, 1.0, 0, 0.0
67890, 19, 56, 1.0, 0, 0.0
67890, 27, 74, 1.0, 0, 0.0
67890, 96, 83, 1.0, 0, 0.0
67890, 94, 80, 1.0, 0, 0.0
67890, 96, 35, 1.0, 0, 0.0
67890, 27, 72, 1.0, 0, 0.0
67890, 19, 40, 1.0, 0, 0.0
67890, 89, 41, 1.0, 0, 0.0
67890, 96, 13, 1.0, 0, 0.0
67890, 96, 44, 1.0, 0, 0.0
67890, 27, 31, 1.0, 0, 0.0
67890, 19, 26, 1.0, 0, 0.0
67890, 96, 50, 1.0, 0, 0.0
67890, 27, 51, 1.0, 0, 0.0
67890, 94, 9, 1.0, 0, 0.0
67890, 96, 24, 1.0, 0, 0.0
67890, 19, 69, 1.0, 0, 0.0
67890, 27, 79, 1.0, 0, 0.0
67890, 96, 8, 1.0, 0, 0.0
67890, 27, 11, 1.0, 0, 0.0
67890, 96, 81, 1.0, 0, 0.0
67890, 19, 64, 1.0, 0, 0.0
67890, 89, 75, 1.0, 0, 0.0
67890, 27, 3, 1.0, 0, 0.0
67890, 96, 97, 1.0, 0, 0.0
67890, 44, 54, 1.0, 0, 0.0
67890, 44, 58, 1.0, 0, 0.0
67890, 19, 88, 1.0, 0, 0.0
67890, 44, 76, 1.0, 0, 0.0
67890, 96, 70, 1.0, 0, 0.0
67890, 27, 34, 1.0, 0, 0.0
67890, 44, 84, 1.0, 0, 0.0
67890, 44, 38, 1.0, 0, 0.0
67890, 44, 86, 1.0, 0, 0.0
67890, 44, 43, 1.0, 0, 0.0
67890, 94, 19, 1.0, 0, 0.0
67890, 44, 33, 1.0, 0, 0.0
