Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
7907, 12, 19, 1.0, 0, -1.0
7907, 12, 16, 1.0, 0, -1.0
7907, 12, 23, 1.0, 0, -1.0
9472, 12, 14, 0.0, 1, 97.0
9472, 12, 13, 0.0, 1, 92.0
7907, 12, 17, 1.0, 0, -1.0
7907, 12, 10, 1.0, 0, -1.0
7907, 12, 14, 1.0, 0, -1.0
7907, 12, 13, 1.0, 0, -1.0
9472, 12, 25, 0.0, 1, 98.0
9472, 12, 8, 0.0, 1, 92.0
7907, 12, 21, 1.0, 0, -3.0
9472, 12, 7, 0.0, 1, 90.0
7907, 12, 5, 1.0, 0, -1.0
9472, 12, 12, 0.0, 1, 93.0
9472, 12, 19, 0.0, 1, 91.0
9472, 12, 16, 0.0, 1, 91.0
9472, 12, 2, 0.0, 1, 96.0
7907, 12, 26, 1.0, 0, -2.0
9472, 12, 23, 0.0, 1, 92.0
9472, 12, 29, 0.0, 1, 89.0
9472, 12, 17, 0.0, 1, 92.0
9472, 12, 10, 0.0, 1, 96.0
9472, 12, 26, 0.0, 1, 96.0
9472, 12, 21, 0.0, 1, 98.0
9472, 12, 30, 0.0, 1, 93.0
9472, 12, 5, 0.0, 1, 99.0
9472, 12, 4, 0.0, 1, 96.0
9472, 12, 6, 0.0, 1, 93.0
9472, 12, 24, 0.0, 1, 98.0
9472, 12, 22, 0.0, 1, 88.0
9472, 12, 20, 0.0, 1, 93.0
9472, 12, 15, 0.0, 1, 92.0
9472, 12, 11, 0.0, 1, 93.0
9472, 12, 27, 0.0, 1, 96.0
9472, 12, 1, 0.0, 1, 95.0
9472, 12, 9, 0.0, 1, 93.0
9472, 12, 18, 0.0, 1, 94.0
9472, 12, 28, 0.0, 1, 94.0
9472, 12, 3, 0.0, 1, 99.0
7907, 12, 6, 1.0, 0, -1.0
7907, 12, 24, 1.0, 0, -1.0
7907, 12, 8, 1.0, 0, -1.0
7907, 12, 25, 1.0, 0, -1.0
7907, 12, 15, 1.0, 0, -1.0
7907, 12, 11, 1.0, 0, -1.0
7907, 12, 22, 1.0, 0, -1.0
7907, 12, 1, 1.0, 0, -1.0
7907, 12, 27, 1.0, 0, -1.0
7907, 12, 29, 1.0, 0, -1.0
7907, 12, 2, 1.0, 0, -1.0
7907, 12, 9, 1.0, 0, -1.0
7907, 12, 18, 1.0, 0, -1.0
7907, 12, 3, 1.0, 0, -1.0
7907, 12, 28, 1.0, 0, -1.0
7907, 12, 4, 1.0, 0, -1.0
7907, 12, 20, 1.0, 0, -1.0
7907, 12, 7, 1.0, 0, -1.0
7907, 12, 12, 1.0, 0, -1.0
8030, 12, 16, 1.0, 0, -5.0
8030, 12, 13, 1.0, 0, -11.0
8030, 12, 19, 0.0, 1, 66.0
8030, 12, 23, 1.0, 0, -21.0
534, 12, 8, 1.0, 0, -4.0
534, 12, 26, 1.0, 0, -8.0
534, 12, 5, 1.0, 0, -1.0
534, 12, 21, 1.0, 0, -10.0
534, 12, 2, 1.0, 0, -2.0
534, 12, 24, 1.0, 0, -1.0
534, 12, 6, 1.0, 0, -19.0
534, 12, 29, 1.0, 0, -8.0
534, 12, 22, 1.0, 0, -5.0
534, 12, 15, 1.0, 0, -18.0
534, 12, 11, 1.0, 0, 90.0
534, 12, 30, 1.0, 0, -6.0
534, 12, 1, 1.0, 0, -1.0
534, 12, 27, 1.0, 0, -4.0
534, 12, 4, 0.0, 1, 94.0
534, 12, 18, 0.0, 1, 92.0
534, 12, 9, 1.0, 0, -2.0
534, 12, 13, 1.0, 0, -4.0
534, 12, 3, 1.0, 0, -4.0
534, 12, 28, 1.0, 0, -1.0
534, 12, 20, 1.0, 0, -3.0
534, 12, 14, 0.0, 1, 97.0
534, 12, 12, 1.0, 0, -8.0
534, 12, 7, 1.0, 0, -6.0
534, 12, 16, 0.0, 1, 90.0
534, 12, 23, 1.0, 0, -9.0
534, 12, 25, 0.0, 1, 96.0
534, 12, 10, 1.0, 0, -2.0
534, 12, 19, 1.0, 0, -4.0
534, 12, 17, 0.0, 1, 92.0
8030, 12, 25, 1.0, 0, -11.0
8030, 12, 17, 0.0, 1, 85.0
8030, 12, 10, 1.0, 0, -34.0
8030, 12, 21, 0.0, 1, 70.0
7027, 12, 3, 1.0, 0, -1.0
7027, 12, 9, 1.0, 0, -1.0
7027, 12, 5, 1.0, 0, -1.0
7027, 12, 13, 1.0, 0, -1.0
7027, 12, 12, 1.0, 0, -1.0
7027, 12, 7, 1.0, 0, -1.0
7027, 12, 8, 1.0, 0, -1.0
7027, 12, 10, 1.0, 0, -1.0
7027, 12, 6, 1.0, 0, -1.0
7027, 12, 4, 1.0, 0, -1.0
7027, 12, 11, 1.0, 0, -1.0
7027, 12, 1, 1.0, 0, -1.0
7027, 12, 2, 1.0, 0, -1.0
8030, 12, 5, 0.0, 1, 70.0
8030, 12, 8, 1.0, 0, -8.0
8030, 12, 26, 1.0, 0, -3.0
8030, 12, 6, 0.0, 1, 47.0
8030, 12, 24, 0.0, 1, 76.0
8030, 12, 2, 1.0, 0, -14.0
8030, 12, 29, 0.0, 1, 61.0
8030, 12, 15, 1.0, 0, -3.0
8030, 12, 11, 1.0, 0, -6.0
8030, 12, 22, 1.0, 0, -16.0
8030, 12, 27, 1.0, 0, -3.0
8030, 12, 1, 1.0, 0, -1.0
8030, 12, 30, 1.0, 0, -1.0
8030, 12, 4, 1.0, 0, -3.0
8030, 12, 18, 1.0, 0, -14.0
8030, 12, 9, 0.0, 1, 74.0
8030, 12, 28, 1.0, 0, -12.0
8030, 12, 3, 1.0, 0, -15.0
