Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
7907, 9, 2, 1.0, 0, -200.0
7907, 9, 1, 1.0, 0, -200.0
7907, 9, 3, 1.0, 0, 100.0
9472, 9, 4, 1.0, 0, -200.0
9472, 9, 2, 1.0, 0, -200.0
9472, 9, 1, 1.0, 0, -200.0
9472, 9, 3, 1.0, 0, -200.0
7907, 9, 4, 1.0, 0, -200.0
534, 9, 8, 1.0, 0, -200.0
534, 9, 1, 1.0, 0, -200.0
534, 9, 9, 1.0, 0, -200.0
534, 9, 12, 1.0, 0, -200.0
534, 9, 4, 1.0, 0, -200.0
534, 9, 3, 1.0, 0, -200.0
534, 9, 7, 1.0, 0, -200.0
534, 9, 10, 1.0, 0, -200.0
534, 9, 14, 1.0, 0, -200.0
534, 9, 5, 1.0, 0, -200.0
534, 9, 17, 1.0, 0, -200.0
534, 9, 16, 1.0, 0, -200.0
534, 9, 2, 1.0, 0, -200.0
534, 9, 15, 1.0, 0, -200.0
534, 9, 6, 1.0, 0, -200.0
534, 9, 11, 1.0, 0, -200.0
534, 9, 19, 1.0, 0, -200.0
534, 9, 18, 1.0, 0, -200.0
8030, 9, 23, 0.0, 1, 63.0
8030, 9, 19, 0.0, 1, 36.0
8030, 9, 16, 0.0, 1, 36.0
8030, 9, 13, 0.0, 1, 14.0
534, 9, 13, 1.0, 0, -200.0
7027, 9, 20, 1.0, 0, -200.0
7027, 9, 4, 0.0, 0, -90.0
7027, 9, 3, 0.0, 0, -90.0
7027, 9, 12, 0.0, 0, -90.0
7027, 9, 28, 1.0, 0, -200.0
7027, 9, 7, 1.0, 0, -200.0
7027, 9, 14, 1.0, 0, -200.0
7027, 9, 19, 1.0, 0, -200.0
7027, 9, 10, 1.0, 0, -200.0
7027, 9, 16, 1.0, 0, -200.0
7027, 9, 17, 1.0, 0, -200.0
7027, 9, 23, 0.0, 0, -90.0
7027, 9, 25, 1.0, 0, -200.0
7027, 9, 26, 1.0, 0, -200.0
7027, 9, 21, 1.0, 0, -200.0
7027, 9, 6, 1.0, 0, -200.0
7027, 9, 24, 0.0, 0, -90.0
7027, 9, 5, 1.0, 0, -200.0
7027, 9, 2, 1.0, 0, -200.0
7027, 9, 22, 1.0, 0, -200.0
7027, 9, 1, 1.0, 0, -200.0
7027, 9, 11, 1.0, 0, -200.0
7027, 9, 27, 1.0, 0, -200.0
7027, 9, 15, 0.0, 0, -90.0
7027, 9, 13, 1.0, 0, -200.0
7027, 9, 18, 1.0, 0, -200.0
7027, 9, 9, 1.0, 0, -200.0
7027, 9, 8, 1.0, 0, -200.0
7027, 9, 29, 0.0, 0, -90.0
8030, 9, 17, 0.0, 1, 40.0
8030, 9, 25, 0.0, 1, 73.0
8030, 9, 10, 0.0, 1, 70.0
8030, 9, 5, 0.0, 1, 67.0
8030, 9, 26, 0.0, 1, 16.0
8030, 9, 21, 0.0, 0, -90.0
8030, 9, 8, 0.0, 1, 16.0
8030, 9, 6, 0.0, 1, 51.0
8030, 9, 24, 0.0, 0, -90.0
8030, 9, 2, 0.0, 0, -90.0
8030, 9, 15, 0.0, 1, 85.0
8030, 9, 11, 0.0, 1, 31.0
8030, 9, 22, 0.0, 1, 53.0
8030, 9, 29, 0.0, 1, 44.0
8030, 9, 27, 0.0, 1, 69.0
8030, 9, 1, 0.0, 1, 34.0
8030, 9, 18, 0.0, 0, -90.0
8030, 9, 30, 0.0, 0, -90.0
8030, 9, 9, 0.0, 0, -90.0
8030, 9, 4, 0.0, 1, 53.0
8030, 9, 28, 0.0, 1, 89.0
8030, 9, 3, 0.0, 0, -90.0
8030, 9, 12, 0.0, 0, -90.0
8030, 9, 20, 0.0, 1, 78.0
8030, 9, 14, 0.0, 0, -90.0
8030, 9, 7, 0.0, 1, 46.0
