Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
7907, 6, 28, 1.0, 0, -200.0
7907, 6, 3, 0.0, 0, -90.0
7907, 6, 20, 1.0, 0, -200.0
7907, 6, 13, 0.0, 1, 97.0
7907, 6, 12, 1.0, 0, -200.0
7907, 6, 7, 1.0, 0, -200.0
7907, 6, 4, 0.0, 0, -90.0
9472, 6, 2, 0.0, 1, 86.0
9472, 6, 1, 0.0, 1, 93.0
9472, 6, 27, 0.0, 1, 86.0
9472, 6, 18, 0.0, 1, 88.0
9472, 6, 9, 0.0, 1, 90.0
9472, 6, 29, 0.0, 1, 76.0
9472, 6, 20, 0.0, 1, 85.0
7907, 6, 16, 0.0, 0, -90.0
7907, 6, 19, 1.0, 0, -200.0
9472, 6, 3, 0.0, 1, 90.0
7907, 6, 23, 0.0, 0, -90.0
9472, 6, 28, 0.0, 1, 96.0
7907, 6, 8, 1.0, 0, -200.0
7907, 6, 14, 1.0, 0, -200.0
7907, 6, 10, 0.0, 1, 88.0
7907, 6, 17, 0.0, 0, -90.0
9472, 6, 7, 1.0, 0, 89.0
9472, 6, 4, 0.0, 1, 89.0
9472, 6, 12, 0.0, 1, 82.0
9472, 6, 13, 0.0, 1, 91.0
9472, 6, 16, 0.0, 1, 79.0
9472, 6, 19, 0.0, 1, 86.0
9472, 6, 23, 0.0, 1, 90.0
9472, 6, 17, 1.0, 0, -200.0
9472, 6, 10, 0.0, 1, 85.0
9472, 6, 14, 0.0, 1, 88.0
9472, 6, 8, 0.0, 1, 89.0
7907, 6, 21, 1.0, 0, -200.0
7907, 6, 5, 0.0, 0, -90.0
7907, 6, 26, 1.0, 0, -200.0
9472, 6, 5, 0.0, 1, 83.0
9472, 6, 21, 0.0, 1, 82.0
7907, 6, 24, 1.0, 0, -200.0
7907, 6, 6, 0.0, 0, -90.0
7907, 6, 25, 1.0, 0, -200.0
9472, 6, 26, 1.0, 0, -200.0
9472, 6, 6, 0.0, 1, 77.0
9472, 6, 25, 0.0, 1, 90.0
9472, 6, 24, 0.0, 1, 86.0
9472, 6, 15, 1.0, 0, -200.0
9472, 6, 11, 1.0, 0, 82.0
9472, 6, 22, 1.0, 0, 98.0
7907, 6, 11, 1.0, 0, -200.0
7907, 6, 15, 0.0, 0, -90.0
7907, 6, 22, 1.0, 0, -200.0
7907, 6, 27, 0.0, 0, -90.0
7907, 6, 1, 0.0, 0, -90.0
7907, 6, 2, 0.0, 1, 89.0
7907, 6, 18, 0.0, 1, 99.0
7907, 6, 9, 0.0, 0, -90.0
8030, 6, 1, 0.0, 1, 64.0
8030, 6, 30, 1.0, 0, -200.0
8030, 6, 27, 1.0, 0, -200.0
534, 6, 29, 0.0, 0, -90.0
534, 6, 20, 1.0, 0, -200.0
534, 6, 9, 1.0, 0, -200.0
534, 6, 3, 1.0, 0, -200.0
534, 6, 18, 1.0, 0, -200.0
534, 6, 28, 0.0, 0, -90.0
534, 6, 4, 1.0, 0, -200.0
534, 6, 13, 0.0, 0, -90.0
534, 6, 7, 1.0, 0, -200.0
534, 6, 19, 1.0, 0, -200.0
534, 6, 23, 0.0, 0, -90.0
534, 6, 16, 1.0, 0, -200.0
534, 6, 12, 0.0, 0, -90.0
534, 6, 14, 1.0, 0, -200.0
534, 6, 8, 0.0, 0, -90.0
8030, 6, 9, 0.0, 1, 79.0
534, 6, 17, 0.0, 0, -90.0
534, 6, 26, 1.0, 0, -200.0
534, 6, 5, 1.0, 0, -200.0
534, 6, 21, 1.0, 0, -200.0
534, 6, 10, 1.0, 0, -200.0
534, 6, 25, 0.0, 0, -90.0
534, 6, 6, 1.0, 0, -200.0
8030, 6, 4, 0.0, 1, 46.0
534, 6, 22, 1.0, 0, -200.0
534, 6, 15, 1.0, 0, -200.0
534, 6, 11, 0.0, 0, -90.0
534, 6, 24, 1.0, 0, -200.0
534, 6, 2, 0.0, 0, -90.0
8030, 6, 18, 0.0, 1, 76.0
534, 6, 1, 0.0, 0, -90.0
534, 6, 27, 0.0, 0, -90.0
7027, 6, 18, 0.0, 0, -90.0
7027, 6, 4, 0.0, 1, 76.0
7027, 6, 1, 1.0, 0, 82.0
7027, 6, 9, 0.0, 0, -90.0
7027, 6, 30, 0.0, 1, 79.0
7027, 6, 27, 0.0, 0, -90.0
7027, 6, 13, 0.0, 1, 85.0
7027, 6, 12, 0.0, 1, 91.0
8030, 6, 3, 0.0, 0, -90.0
7027, 6, 20, 0.0, 1, 91.0
7027, 6, 28, 0.0, 1, 95.0
7027, 6, 14, 0.0, 1, 79.0
7027, 6, 10, 0.0, 0, -90.0
7027, 6, 3, 0.0, 1, 92.0
7027, 6, 7, 0.0, 1, 83.0
7027, 6, 19, 1.0, 0, -200.0
7027, 6, 8, 0.0, 1, 89.0
7027, 6, 16, 0.0, 1, 90.0
7027, 6, 24, 0.0, 1, 95.0
8030, 6, 20, 0.0, 1, 71.0
8030, 6, 28, 0.0, 1, 37.0
7027, 6, 23, 0.0, 1, 78.0
7027, 6, 26, 0.0, 1, 89.0
7027, 6, 21, 0.0, 1, 80.0
7027, 6, 29, 0.0, 1, 88.0
7027, 6, 17, 0.0, 1, 94.0
7027, 6, 25, 0.0, 1, 89.0
7027, 6, 5, 0.0, 1, 87.0
7027, 6, 22, 0.0, 1, 96.0
7027, 6, 11, 0.0, 1, 78.0
7027, 6, 6, 1.0, 0, -200.0
7027, 6, 15, 0.0, 1, 89.0
7027, 6, 2, 0.0, 1, 83.0
8030, 6, 7, 0.0, 1, 84.0
8030, 6, 14, 0.0, 1, 30.0
8030, 6, 12, 0.0, 1, 62.0
8030, 6, 23, 0.0, 1, 59.0
8030, 6, 19, 0.0, 1, 36.0
8030, 6, 16, 0.0, 1, 14.0
8030, 6, 17, 0.0, 1, 17.0
8030, 6, 5, 0.0, 1, 27.0
8030, 6, 21, 0.0, 1, 62.0
8030, 6, 10, 0.0, 1, 80.0
8030, 6, 25, 0.0, 0, -90.0
8030, 6, 26, 0.0, 1, 50.0
8030, 6, 15, 0.0, 1, 47.0
8030, 6, 22, 0.0, 1, 66.0
8030, 6, 11, 0.0, 1, 57.0
8030, 6, 6, 0.0, 1, 53.0
8030, 6, 24, 0.0, 1, 58.0
8030, 6, 2, 0.0, 1, 81.0
8030, 6, 13, 0.0, 1, 85.0
8030, 6, 8, 0.0, 1, 77.0
8030, 6, 29, 0.0, 1, 70.0
