Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
9472, 20, 13, 1.0, 0, -2.0
9472, 20, 15, 1.0, 0, -1.0
9472, 20, 2, 1.0, 0, -2.0
9472, 20, 1, 1.0, 0, -1.0
9472, 20, 8, 1.0, 0, -1.0
9472, 20, 16, 1.0, 0, -1.0
9472, 20, 18, 0.0, 1, 96.0
9472, 20, 3, 1.0, 0, -1.0
9472, 20, 20, 1.0, 0, -4.0
9472, 20, 4, 0.0, 1, 95.0
9472, 20, 21, 1.0, 0, -4.0
9472, 20, 12, 1.0, 0, -1.0
9472, 20, 23, 1.0, 0, -10.0
9472, 20, 19, 1.0, 0, -2.0
9472, 20, 14, 1.0, 0, -3.0
9472, 20, 11, 1.0, 0, -3.0
9472, 20, 5, 1.0, 0, -2.0
9472, 20, 26, 1.0, 0, -5.0
9472, 20, 25, 1.0, 0, -3.0
9472, 20, 22, 1.0, 0, -4.0
9472, 20, 9, 1.0, 0, -2.0
9472, 20, 7, 1.0, 0, -1.0
9472, 20, 17, 1.0, 0, -1.0
9472, 20, 10, 1.0, 0, -3.0
9472, 20, 24, 1.0, 0, -1.0
9472, 20, 6, 1.0, 0, -5.0
7907, 20, 1, 1.0, 0, -1.0
7907, 20, 2, 1.0, 0, -2.0
7907, 20, 27, 1.0, 0, -4.0
7907, 20, 13, 1.0, 0, -1.0
7907, 20, 9, 0.0, 1, 95.0
7907, 20, 29, 1.0, 0, -2.0
7907, 20, 18, 1.0, 0, -2.0
8030, 20, 2, 1.0, 0, -1.0
8030, 20, 1, 1.0, 0, -6.0
8030, 20, 27, 1.0, 0, -1.0
8030, 20, 9, 1.0, 0, -1.0
8030, 20, 18, 1.0, 0, -1.0
8030, 20, 29, 1.0, 0, -1.0
7907, 20, 20, 1.0, 0, -1.0
7907, 20, 3, 1.0, 0, -2.0
7907, 20, 28, 1.0, 0, -1.0
7907, 20, 8, 1.0, 0, -6.0
7907, 20, 4, 1.0, 0, -3.0
7907, 20, 7, 1.0, 0, -3.0
7907, 20, 12, 1.0, 0, -1.0
8030, 20, 20, 1.0, 0, -1.0
8030, 20, 3, 1.0, 0, -2.0
8030, 20, 28, 1.0, 0, -2.0
8030, 20, 7, 1.0, 0, -1.0
8030, 20, 12, 1.0, 0, -4.0
8030, 20, 4, 1.0, 0, -1.0
8030, 20, 19, 1.0, 0, -2.0
