Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
534, 10, 28, 1.0, 0, -2.0
7027, 10, 4, 1.0, 0, -4.0
7027, 10, 9, 1.0, 0, -1.0
7027, 10, 3, 1.0, 0, -1.0
7027, 10, 20, 1.0, 0, -1.0
7027, 10, 18, 0.0, 1, 95.0
7027, 10, 28, 1.0, 0, -7.0
8030, 10, 13, 1.0, 0, -11.0
7027, 10, 14, 1.0, 0, -6.0
7027, 10, 7, 1.0, 0, -6.0
7027, 10, 19, 1.0, 0, -1.0
7027, 10, 23, 1.0, 0, 100.0
7027, 10, 12, 1.0, 0, -3.0
7027, 10, 16, 0.0, 1, 92.0
8030, 10, 17, 1.0, 0, -1.0
8030, 10, 10, 1.0, 0, -8.0
8030, 10, 26, 1.0, 0, -19.0
8030, 10, 4, 1.0, 0, -19.0
8030, 10, 5, 1.0, 0, -5.0
8030, 10, 21, 1.0, 0, -10.0
8030, 10, 14, 1.0, 0, -1.0
8030, 10, 25, 1.0, 0, -11.0
8030, 10, 8, 1.0, 0, -7.0
