Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
7907, 8, 14, 1.0, 0, -3.0
7907, 8, 3, 0.0, 1, 100.0
7907, 8, 10, 0.0, 1, 96.0
7907, 8, 7, 1.0, 0, -2.0
7907, 8, 2, 1.0, 0, -1.0
7907, 8, 5, 1.0, 0, -3.0
7907, 8, 16, 1.0, 0, -1.0
7907, 8, 17, 1.0, 0, -1.0
7907, 8, 20, 0.0, 1, 97.0
7907, 8, 15, 1.0, 0, -1.0
7907, 8, 11, 1.0, 0, -1.0
7907, 8, 6, 1.0, 0, -3.0
7907, 8, 19, 0.0, 1, 99.0
7907, 8, 18, 1.0, 0, -1.0
7907, 8, 1, 0.0, 1, 100.0
7907, 8, 9, 1.0, 0, -1.0
7907, 8, 12, 1.0, 0, -1.0
7907, 8, 13, 0.0, 1, 97.0
7907, 8, 8, 1.0, 0, -1.0
7907, 8, 4, 1.0, 0, 100.0
9472, 8, 7, 1.0, 0, -5.0
9472, 8, 12, 0.0, 1, 91.0
9472, 8, 14, 1.0, 0, -3.0
9472, 8, 23, 1.0, 0, -8.0
9472, 8, 19, 1.0, 0, -3.0
9472, 8, 13, 1.0, 0, -4.0
9472, 8, 16, 0.0, 1, 87.0
9472, 8, 10, 0.0, 1, 88.0
9472, 8, 25, 0.0, 1, 91.0
9472, 8, 8, 1.0, 0, -4.0
9472, 8, 21, 1.0, 0, -3.0
9472, 8, 26, 1.0, 0, -11.0
9472, 8, 24, 0.0, 1, 94.0
9472, 8, 2, 0.0, 1, 84.0
9472, 8, 29, 0.0, 1, 90.0
9472, 8, 22, 1.0, 0, -3.0
9472, 8, 11, 0.0, 1, 94.0
9472, 8, 27, 0.0, 1, 87.0
9472, 8, 30, 1.0, 0, -1.0
9472, 8, 4, 0.0, 1, 90.0
9472, 8, 9, 0.0, 1, 97.0
9472, 8, 20, 0.0, 1, 94.0
9472, 8, 28, 0.0, 1, 89.0
9472, 8, 17, 1.0, 0, -4.0
9472, 8, 5, 1.0, 0, -6.0
9472, 8, 6, 1.0, 0, -13.0
9472, 8, 15, 1.0, 0, -10.0
9472, 8, 1, 1.0, 0, -2.0
9472, 8, 18, 0.0, 1, 93.0
9472, 8, 3, 1.0, 0, -1.0
534, 8, 13, 1.0, 0, -5.0
534, 8, 19, 1.0, 0, -9.0
534, 8, 25, 0.0, 1, 86.0
534, 8, 23, 0.0, 1, 91.0
534, 8, 16, 1.0, 0, -1.0
534, 8, 8, 0.0, 1, 89.0
534, 8, 17, 1.0, 0, -1.0
534, 8, 10, 0.0, 1, 92.0
534, 8, 26, 1.0, 0, -9.0
534, 8, 2, 1.0, 0, -1.0
534, 8, 5, 0.0, 1, 95.0
534, 8, 21, 0.0, 1, 96.0
534, 8, 6, 1.0, 0, -12.0
534, 8, 29, 1.0, 0, -3.0
534, 8, 22, 0.0, 1, 93.0
534, 8, 24, 1.0, 0, -1.0
534, 8, 30, 0.0, 1, 88.0
534, 8, 11, 0.0, 1, 89.0
534, 8, 15, 0.0, 1, 97.0
534, 8, 1, 0.0, 1, 93.0
534, 8, 4, 1.0, 0, -1.0
534, 8, 9, 1.0, 0, -5.0
534, 8, 27, 1.0, 0, -18.0
534, 8, 20, 0.0, 1, 87.0
534, 8, 18, 1.0, 0, 89.0
534, 8, 3, 0.0, 1, 83.0
534, 8, 7, 0.0, 1, 90.0
534, 8, 14, 1.0, 0, -1.0
534, 8, 28, 0.0, 1, 80.0
534, 8, 12, 0.0, 1, 88.0
7027, 8, 4, 1.0, 0, -1.0
7027, 8, 7, 1.0, 0, -3.0
7027, 8, 12, 1.0, 0, -3.0
7027, 8, 14, 1.0, 0, -1.0
7027, 8, 19, 1.0, 0, -1.0
7027, 8, 17, 1.0, 0, -1.0
7027, 8, 23, 1.0, 0, -1.0
7027, 8, 21, 1.0, 0, -1.0
7027, 8, 10, 1.0, 0, -1.0
7027, 8, 25, 1.0, 0, -1.0
7027, 8, 26, 1.0, 0, -3.0
7027, 8, 6, 1.0, 0, -1.0
7027, 8, 5, 1.0, 0, -1.0
7027, 8, 11, 1.0, 0, -1.0
7027, 8, 24, 1.0, 0, 100.0
7027, 8, 2, 1.0, 0, -1.0
7027, 8, 22, 1.0, 0, -1.0
7027, 8, 1, 0.0, 1, 98.0
7027, 8, 15, 0.0, 1, 100.0
7027, 8, 27, 1.0, 0, -1.0
7027, 8, 20, 1.0, 0, -2.0
7027, 8, 9, 1.0, 0, -1.0
7027, 8, 3, 1.0, 0, -1.0
7027, 8, 18, 1.0, 0, -2.0
7027, 8, 16, 1.0, 0, -1.0
