Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
7907, 15, 5, 1.0, 0, -1.0
7907, 15, 26, 1.0, 0, -1.0
7907, 15, 25, 1.0, 0, -1.0
7907, 15, 24, 1.0, 0, -1.0
7907, 15, 6, 1.0, 0, -1.0
7907, 15, 15, 1.0, 0, -1.0
7907, 15, 22, 1.0, 0, -1.0
9472, 15, 2, 0.0, 1, 96.0
9472, 15, 8, 1.0, 0, 95.0
9472, 15, 20, 0.0, 1, 94.0
9472, 15, 1, 1.0, 0, -2.0
9472, 15, 4, 1.0, 0, -2.0
7907, 15, 2, 1.0, 0, -1.0
7907, 15, 13, 1.0, 0, -1.0
7907, 15, 27, 1.0, 0, -1.0
7907, 15, 18, 1.0, 0, -1.0
7907, 15, 1, 1.0, 0, -1.0
9472, 15, 9, 0.0, 1, 99.0
9472, 15, 27, 1.0, 0, -3.0
7907, 15, 9, 1.0, 0, -1.0
9472, 15, 19, 1.0, 0, -2.0
9472, 15, 14, 0.0, 1, 98.0
9472, 15, 18, 1.0, 0, -2.0
9472, 15, 3, 0.0, 1, 99.0
9472, 15, 7, 1.0, 0, -2.0
9472, 15, 28, 1.0, 0, -6.0
9472, 15, 26, 1.0, 0, -1.0
9472, 15, 25, 1.0, 0, -1.0
9472, 15, 12, 1.0, 0, -1.0
9472, 15, 23, 1.0, 0, -2.0
9472, 15, 17, 1.0, 0, 94.0
9472, 15, 16, 0.0, 1, 94.0
9472, 15, 22, 1.0, 0, -1.0
9472, 15, 10, 1.0, 0, -1.0
9472, 15, 5, 1.0, 0, -1.0
9472, 15, 6, 1.0, 0, -3.0
9472, 15, 21, 0.0, 1, 98.0
7907, 15, 20, 1.0, 0, -1.0
7907, 15, 8, 1.0, 0, -1.0
7907, 15, 16, 1.0, 0, -1.0
7907, 15, 3, 1.0, 0, -1.0
7907, 15, 12, 1.0, 0, -1.0
9472, 15, 24, 0.0, 1, 96.0
7907, 15, 7, 1.0, 0, -1.0
9472, 15, 11, 1.0, 0, -3.0
7907, 15, 4, 1.0, 0, -1.0
7907, 15, 19, 1.0, 0, -1.0
7907, 15, 21, 1.0, 0, -1.0
7907, 15, 17, 1.0, 0, -1.0
7907, 15, 23, 1.0, 0, -1.0
7907, 15, 10, 1.0, 0, 100.0
9472, 15, 15, 1.0, 0, 100.0
7907, 15, 14, 1.0, 0, -1.0
9472, 15, 13, 0.0, 1, 100.0
8030, 15, 4, 1.0, 0, -1.0
8030, 15, 18, 1.0, 0, -1.0
8030, 15, 9, 0.0, 1, 81.0
8030, 15, 3, 1.0, 0, -9.0
8030, 15, 20, 1.0, 0, -13.0
8030, 15, 28, 1.0, 0, -1.0
8030, 15, 14, 1.0, 0, -2.0
8030, 15, 12, 1.0, 0, -7.0
8030, 15, 7, 1.0, 0, -14.0
8030, 15, 23, 0.0, 1, 93.0
8030, 15, 16, 1.0, 0, -8.0
8030, 15, 19, 1.0, 0, -7.0
8030, 15, 10, 0.0, 1, 88.0
8030, 15, 17, 1.0, 0, -3.0
8030, 15, 5, 1.0, 0, -4.0
8030, 15, 26, 1.0, 0, -2.0
8030, 15, 21, 1.0, 0, -3.0
8030, 15, 24, 1.0, 0, -2.0
8030, 15, 6, 1.0, 0, -2.0
8030, 15, 22, 0.0, 1, 76.0
8030, 15, 15, 0.0, 1, 90.0
8030, 15, 1, 1.0, 0, -21.0
8030, 15, 11, 1.0, 0, -11.0
8030, 15, 27, 1.0, 0, -7.0
8030, 15, 13, 1.0, 0, -1.0
8030, 15, 25, 1.0, 0, -8.0
8030, 15, 8, 1.0, 0, -4.0
8030, 15, 2, 0.0, 1, 90.0
8030, 15, 29, 0.0, 1, 91.0
534, 15, 8, 1.0, 0, -1.0
534, 15, 9, 1.0, 0, -1.0
534, 15, 18, 1.0, 0, -1.0
534, 15, 4, 1.0, 0, -1.0
534, 15, 3, 1.0, 0, -1.0
534, 15, 16, 1.0, 0, -1.0
534, 15, 20, 1.0, 0, -1.0
534, 15, 7, 1.0, 0, -1.0
534, 15, 12, 1.0, 0, -1.0
8030, 15, 30, 1.0, 0, -15.0
534, 15, 14, 1.0, 0, -1.0
534, 15, 23, 1.0, 0, -1.0
534, 15, 21, 1.0, 0, -1.0
534, 15, 19, 1.0, 0, -1.0
534, 15, 10, 1.0, 0, -1.0
534, 15, 17, 1.0, 0, -1.0
534, 15, 25, 1.0, 0, -1.0
534, 15, 5, 1.0, 0, -1.0
534, 15, 26, 1.0, 0, -1.0
534, 15, 24, 1.0, 0, -1.0
534, 15, 11, 1.0, 0, -1.0
534, 15, 6, 1.0, 0, -1.0
534, 15, 2, 1.0, 0, -1.0
534, 15, 15, 1.0, 0, -1.0
534, 15, 22, 1.0, 0, -1.0
534, 15, 27, 1.0, 0, -1.0
534, 15, 1, 1.0, 0, -1.0
7027, 15, 29, 1.0, 0, -2.0
7027, 15, 22, 1.0, 0, -7.0
7027, 15, 30, 1.0, 0, -10.0
7027, 15, 4, 0.0, 1, 96.0
7027, 15, 15, 1.0, 0, -3.0
7027, 15, 9, 1.0, 0, 90.0
7027, 15, 20, 1.0, 0, -1.0
7027, 15, 14, 1.0, 0, -1.0
7027, 15, 11, 1.0, 0, -6.0
7027, 15, 18, 0.0, 1, 95.0
7027, 15, 27, 0.0, 1, 94.0
7027, 15, 7, 1.0, 0, -9.0
7027, 15, 19, 1.0, 0, -3.0
7027, 15, 12, 1.0, 0, -2.0
7027, 15, 25, 0.0, 1, 94.0
7027, 15, 28, 1.0, 0, -4.0
534, 15, 13, 1.0, 0, -1.0
7027, 15, 26, 1.0, 0, -6.0
7027, 15, 17, 1.0, 0, -2.0
7027, 15, 10, 1.0, 0, -6.0
7027, 15, 2, 1.0, 0, -4.0
7027, 15, 16, 1.0, 0, -1.0
7027, 15, 24, 1.0, 0, 96.0
7027, 15, 6, 1.0, 0, -3.0
7027, 15, 21, 1.0, 0, -1.0
7027, 15, 1, 1.0, 0, -8.0
7027, 15, 3, 1.0, 0, -4.0
7027, 15, 23, 0.0, 1, 97.0
7027, 15, 5, 1.0, 0, -4.0
7027, 15, 13, 1.0, 0, -3.0
7027, 15, 8, 1.0, 0, -1.0
