Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
3768, 86, 3, 0.0, 1, 96.0
3768, 86, 2, 0.0, 1, 95.0
3768, 66, 4, 0.0, 1, 97.0
3768, 86, 1, 0.0, 1, 99.0
3768, 56, 5, 0.0, 1, 91.0
3768, 66, 5, 0.0, 1, 92.0
3768, 52, 2, 0.0, 1, 90.0
3768, 82, 1, 0.0, 1, 94.0
3768, 56, 3, 0.0, 1, 89.0
3768, 66, 3, 0.0, 1, 90.0
3768, 76, 1, 0.0, 1, 92.0
3768, 66, 2, 0.0, 1, 91.0
3768, 52, 1, 0.0, 1, 95.0
3768, 56, 2, 0.0, 1, 87.0
3768, 20, 3, 0.0, 1, 82.0
3768, 66, 1, 0.0, 1, 96.0
3768, 19, 4, 0.0, 1, 87.0
3768, 56, 1, 0.0, 1, 96.0
3768, 44, 2, 0.0, 1, 73.0
3768, 94, 4, 0.0, 1, 91.0
3768, 69, 1, 0.0, 1, 87.0
3768, 20, 2, 0.0, 1, 84.0
3768, 26, 4, 0.0, 1, 92.0
3768, 88, 4, 0.0, 1, 89.0
3768, 75, 5, 0.0, 1, 76.0
3768, 98, 4, 0.0, 1, 91.0
3768, 8, 5, 0.0, 1, 59.0
3768, 26, 5, 0.0, 1, 82.0
3768, 20, 1, 0.0, 1, 93.0
3768, 94, 5, 0.0, 1, 79.0
3768, 95, 3, 0.0, 1, 65.0
3768, 39, 4, 0.0, 1, 84.0
3768, 88, 5, 0.0, 1, 78.0
3768, 98, 5, 0.0, 1, 79.0
3768, 26, 3, 0.0, 1, 78.0
3768, 19, 5, 0.0, 1, 72.0
3768, 94, 3, 0.0, 1, 77.0
3768, 75, 3, 0.0, 1, 72.0
3768, 26, 2, 0.0, 1, 84.0
3768, 44, 1, 0.0, 1, 88.0
3768, 98, 3, 0.0, 1, 77.0
3768, 65, 4, 1.0, 0, -10.0
3768, 65, 5, 0.0, 1, 93.0
3768, 65, 3, 0.0, 1, 93.0
3768, 88, 3, 0.0, 1, 76.0
3768, 65, 2, 0.0, 1, 95.0
3768, 65, 1, 0.0, 1, 97.0
3768, 94, 2, 0.0, 1, 80.0
3768, 26, 1, 0.0, 1, 92.0
3768, 4, 5, 0.0, 1, 42.0
3768, 46, 4, 0.0, 1, 86.0
3768, 98, 2, 0.0, 1, 80.0
3768, 53, 4, 0.0, 1, 81.0
3768, 75, 2, 0.0, 1, 78.0
3768, 88, 2, 0.0, 1, 78.0
3768, 72, 2, 0.0, 1, 48.0
3768, 94, 1, 0.0, 1, 92.0
3768, 36, 4, 1.0, 0, -10.0
3768, 36, 5, 1.0, 0, 96.0
3768, 36, 3, 0.0, 1, 95.0
3768, 19, 3, 0.0, 1, 66.0
3768, 36, 2, 0.0, 1, 94.0
3768, 36, 1, 0.0, 1, 95.0
3768, 47, 3, 0.0, 1, 45.0
3768, 98, 1, 0.0, 1, 92.0
3768, 95, 2, 0.0, 1, 73.0
3768, 88, 1, 0.0, 1, 91.0
3768, 75, 1, 0.0, 1, 90.0
3768, 29, 1, 0.0, 1, 84.0
3768, 97, 4, 0.0, 1, 82.0
3768, 39, 5, 0.0, 1, 63.0
3768, 46, 5, 0.0, 1, 70.0
3768, 59, 4, 0.0, 1, 82.0
3768, 11, 2, 0.0, 1, 53.0
3768, 3, 4, 0.0, 1, 87.0
3768, 8, 3, 0.0, 1, 52.0
3768, 19, 2, 0.0, 1, 73.0
3768, 34, 4, 0.0, 1, 87.0
3768, 21, 4, 0.0, 1, 82.0
3768, 95, 1, 0.0, 1, 88.0
3768, 62, 4, 0.0, 1, 80.0
3768, 46, 3, 0.0, 1, 65.0
3768, 3, 5, 0.0, 1, 73.0
3768, 34, 5, 0.0, 1, 73.0
3768, 78, 4, 0.0, 1, 82.0
3768, 53, 5, 0.0, 1, 59.0
3768, 19, 1, 0.0, 1, 88.0
