Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
98765, 19, 62, 0.0, 1, 95.0
98765, 19, 46, 0.0, 1, 99.0
98765, 19, 66, 1.0, 0, -10.0
98765, 19, 45, 1.0, 0, -10.0
98765, 19, 5, 0.0, 1, 95.0
98765, 19, 56, 0.0, 1, 96.0
98765, 19, 40, 0.0, 1, 98.0
98765, 19, 26, 0.0, 1, 97.0
98765, 19, 69, 1.0, 0, 97.0
98765, 19, 64, 0.0, 1, 97.0
98765, 19, 88, 0.0, 1, 95.0
98765, 19, 28, 0.0, 1, 99.0
98765, 19, 27, 0.0, 1, 95.0
98765, 19, 10, 0.0, 1, 94.0
98765, 19, 41, 0.0, 1, 98.0
98765, 19, 75, 0.0, 1, 98.0
98765, 19, 57, 0.0, 1, 93.0
98765, 19, 39, 1.0, 0, 98.0
98765, 19, 71, 0.0, 1, 100.0
98765, 19, 85, 0.0, 1, 95.0
98765, 19, 87, 1.0, 0, 99.0
98765, 19, 95, 0.0, 1, 94.0
98765, 19, 37, 0.0, 1, 99.0
98765, 19, 17, 1.0, 0, 95.0
98765, 19, 6, 0.0, 1, 95.0
98765, 19, 91, 0.0, 1, 95.0
98765, 19, 74, 0.0, 1, 97.0
98765, 19, 72, 0.0, 1, 96.0
98765, 94, 73, 0.0, 1, 81.0
98765, 19, 31, 0.0, 1, 95.0
98765, 19, 51, 0.0, 1, 97.0
98765, 19, 79, 0.0, 1, 98.0
98765, 19, 11, 0.0, 1, 97.0
98765, 19, 3, 1.0, 0, 94.0
98765, 19, 34, 0.0, 1, 93.0
98765, 19, 93, 0.0, 1, 99.0
98765, 19, 92, 0.0, 1, 98.0
98765, 19, 30, 1.0, 0, -10.0
98765, 19, 15, 0.0, 1, 97.0
98765, 19, 23, 0.0, 1, 96.0
98765, 19, 83, 0.0, 1, 92.0
98765, 19, 35, 0.0, 1, 94.0
98765, 19, 13, 0.0, 1, 98.0
98765, 19, 44, 0.0, 1, 100.0
98765, 19, 50, 0.0, 1, 98.0
98765, 19, 24, 0.0, 1, 96.0
98765, 19, 8, 0.0, 1, 97.0
98765, 19, 81, 0.0, 1, 99.0
98765, 19, 97, 0.0, 1, 95.0
98765, 19, 70, 0.0, 1, 98.0
98765, 19, 90, 0.0, 1, 97.0
98765, 19, 22, 0.0, 1, 98.0
98765, 19, 54, 1.0, 0, -10.0
98765, 19, 58, 0.0, 1, 97.0
98765, 19, 76, 1.0, 0, -10.0
98765, 19, 84, 0.0, 1, 97.0
98765, 19, 38, 0.0, 1, 95.0
98765, 19, 86, 0.0, 1, 95.0
98765, 19, 43, 1.0, 0, -10.0
98765, 19, 33, 0.0, 1, 98.0
98765, 19, 32, 0.0, 1, 93.0
98765, 19, 21, 0.0, 1, 98.0
98765, 19, 12, 0.0, 1, 97.0
98765, 19, 16, 0.0, 1, 96.0
98765, 19, 49, 0.0, 1, 100.0
98765, 19, 18, 0.0, 1, 99.0
98765, 19, 89, 0.0, 1, 98.0
98765, 19, 100, 1.0, 0, 95.0
98765, 19, 25, 0.0, 1, 95.0
98765, 19, 2, 1.0, 0, 94.0
98765, 19, 55, 0.0, 1, 97.0
98765, 19, 96, 1.0, 0, 98.0
98765, 19, 53, 1.0, 0, 95.0
98765, 19, 29, 0.0, 1, 97.0
98765, 19, 78, 1.0, 0, -10.0
98765, 19, 20, 0.0, 1, 97.0
98765, 19, 42, 0.0, 1, 96.0
98765, 19, 59, 0.0, 1, 99.0
98765, 19, 98, 0.0, 1, 96.0
98765, 19, 77, 0.0, 1, 96.0
98765, 19, 48, 0.0, 1, 96.0
98765, 19, 52, 0.0, 1, 93.0
98765, 19, 61, 0.0, 1, 95.0
98765, 19, 47, 0.0, 1, 95.0
98765, 19, 67, 0.0, 1, 94.0
98765, 19, 1, 0.0, 1, 93.0
98765, 19, 82, 0.0, 1, 94.0
98765, 19, 60, 0.0, 1, 95.0
98765, 19, 36, 0.0, 1, 95.0
98765, 94, 63, 1.0, 0, 65.0
98765, 91, 73, 0.0, 1, 87.0
98765, 91, 63, 0.0, 1, 78.0
98765, 94, 80, 0.0, 1, 89.0
98765, 91, 80, 1.0, 0, 87.0
98765, 91, 9, 0.0, 1, 91.0
98765, 91, 19, 1.0, 0, 61.0
98765, 94, 9, 0.0, 1, 86.0
98765, 91, 7, 1.0, 0, 84.0
98765, 91, 99, 0.0, 1, 90.0
98765, 94, 19, 0.0, 1, 57.0
98765, 91, 68, 0.0, 1, 66.0
