Task_Dir,Solved,Time_Taken
/scratch/projects/AIProbe-Main/AIProbe/Catcher_Flappy_Continuous/state_coverage_analysis/configurations/configurations/config_2154,False,0.98
/scratch/projects/AIProbe-Main/AIProbe/Catcher_Flappy_Continuous/state_coverage_analysis/configurations/configurations/config_2505,False,0.99
/scratch/projects/AIProbe-Main/AIProbe/Catcher_Flappy_Continuous/state_coverage_analysis/configurations/configurations/config_2506,False,3.14
