Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
15098, 36, 4, 0.0, 1, 1.0
15098, 36, 5, 1.0, 0, 0.0
15098, 36, 3, 0.0, 1, 1.0
15098, 36, 2, 0.0, 1, 1.0
15098, 36, 1, 0.0, 1, 1.0
15098, 32, 3, 0.0, 1, 1.0
15098, 32, 2, 0.0, 1, 1.0
15098, 32, 1, 0.0, 1, 1.0
15098, 85, 4, 0.0, 1, 1.0
15098, 65, 1, 0.0, 1, 1.0
15098, 78, 4, 0.0, 1, 1.0
15098, 85, 5, 0.0, 1, 1.0
15098, 21, 4, 0.0, 1, 1.0
15098, 85, 3, 0.0, 1, 1.0
15098, 85, 2, 0.0, 1, 1.0
15098, 85, 1, 0.0, 1, 1.0
15098, 88, 1, 1.0, 0, 0.0
15098, 78, 5, 0.0, 1, 1.0
15098, 3, 4, 0.0, 1, 1.0
15098, 21, 5, 0.0, 1, 1.0
15098, 3, 5, 0.0, 1, 1.0
15098, 99, 5, 0.0, 1, 1.0
15098, 96, 4, 0.0, 0, 0.0
15098, 3, 3, 0.0, 1, 1.0
15098, 34, 1, 0.0, 1, 1.0
15098, 78, 3, 0.0, 1, 1.0
15098, 3, 2, 0.0, 1, 1.0
15098, 21, 3, 0.0, 1, 1.0
15098, 42, 4, 0.0, 1, 1.0
15098, 42, 5, 0.0, 1, 1.0
15098, 16, 3, 0.0, 1, 1.0
15098, 42, 3, 0.0, 1, 1.0
15098, 42, 2, 0.0, 1, 1.0
15098, 3, 1, 0.0, 1, 1.0
15098, 42, 1, 0.0, 1, 1.0
15098, 100, 4, 0.0, 1, 1.0
15098, 69, 4, 0.0, 1, 1.0
15098, 98, 5, 0.0, 1, 1.0
15098, 78, 2, 0.0, 1, 1.0
15098, 33, 4, 0.0, 1, 1.0
15098, 98, 3, 0.0, 1, 1.0
15098, 30, 4, 0.0, 1, 1.0
15098, 21, 2, 0.0, 1, 1.0
15098, 98, 2, 0.0, 1, 1.0
15098, 91, 5, 0.0, 1, 1.0
15098, 69, 5, 0.0, 1, 1.0
15098, 98, 1, 0.0, 1, 1.0
15098, 46, 3, 1.0, 0, 0.0
15098, 100, 5, 0.0, 1, 1.0
15098, 69, 3, 0.0, 1, 1.0
15098, 46, 2, 0.0, 1, 1.0
15098, 78, 1, 0.0, 1, 1.0
15098, 73, 2, 0.0, 1, 1.0
15098, 1, 1, 0.0, 1, 1.0
15098, 21, 1, 0.0, 1, 1.0
15098, 69, 2, 0.0, 1, 1.0
15098, 46, 1, 0.0, 1, 1.0
15098, 100, 3, 0.0, 1, 1.0
15098, 30, 5, 0.0, 1, 1.0
15098, 96, 5, 0.0, 1, 1.0
15098, 26, 5, 0.0, 1, 1.0
15098, 69, 1, 0.0, 1, 1.0
15098, 26, 3, 0.0, 1, 1.0
15098, 19, 4, 0.0, 1, 1.0
15098, 57, 4, 0.0, 0, 0.0
15098, 26, 2, 0.0, 1, 1.0
15098, 60, 4, 0.0, 0, 0.0
15098, 26, 1, 0.0, 1, 1.0
15098, 76, 4, 0.0, 1, 1.0
15098, 76, 5, 0.0, 1, 1.0
15098, 19, 5, 0.0, 1, 1.0
15098, 76, 3, 0.0, 1, 1.0
15098, 100, 2, 0.0, 1, 1.0
15098, 76, 2, 0.0, 1, 1.0
15098, 54, 4, 1.0, 0, 0.0
15098, 28, 5, 0.0, 1, 1.0
15098, 97, 4, 0.0, 1, 1.0
15098, 84, 4, 0.0, 1, 1.0
15098, 76, 1, 0.0, 1, 1.0
15098, 59, 1, 0.0, 1, 1.0
15098, 33, 5, 0.0, 1, 1.0
15098, 30, 3, 0.0, 1, 1.0
15098, 88, 4, 0.0, 1, 1.0
15098, 13, 3, 0.0, 1, 1.0
15098, 19, 3, 0.0, 1, 1.0
15098, 13, 2, 0.0, 1, 1.0
15098, 88, 5, 0.0, 1, 1.0
15098, 13, 1, 0.0, 1, 1.0
15098, 88, 3, 0.0, 1, 1.0
