Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
3768, 86, 71, 1.0, 0, -10.0
3768, 69, 43, 1.0, 0, -10.0
3768, 86, 85, 1.0, 0, -10.0
3768, 69, 33, 1.0, 0, 100.0
3768, 82, 74, 1.0, 0, -11.0
3768, 86, 87, 1.0, 0, -10.0
3768, 69, 32, 1.0, 0, -10.0
3768, 69, 21, 1.0, 0, -13.0
3768, 86, 95, 1.0, 0, -10.0
3768, 20, 65, 1.0, 0, -10.0
3768, 82, 72, 1.0, 0, -14.0
3768, 69, 12, 0.0, 1, 99.0
3768, 86, 37, 1.0, 0, -10.0
3768, 69, 16, 1.0, 0, 98.0
3768, 86, 17, 1.0, 0, -10.0
3768, 82, 31, 0.0, 1, 92.0
3768, 69, 49, 1.0, 0, -10.0
3768, 86, 6, 1.0, 0, -10.0
3768, 20, 14, 1.0, 0, -10.0
3768, 69, 18, 1.0, 0, -10.0
3768, 86, 91, 1.0, 0, -12.0
3768, 82, 51, 1.0, 0, -19.0
3768, 69, 89, 1.0, 0, -11.0
3768, 86, 74, 1.0, 0, -10.0
3768, 31, 92, 0.0, 1, 88.0
3768, 69, 100, 1.0, 0, -11.0
3768, 86, 72, 1.0, 0, -11.0
3768, 82, 79, 0.0, 1, 94.0
3768, 20, 94, 1.0, 0, -10.0
3768, 69, 25, 1.0, 0, 100.0
3768, 86, 31, 1.0, 0, -11.0
3768, 69, 2, 1.0, 0, -10.0
3768, 86, 51, 1.0, 0, -10.0
3768, 82, 11, 1.0, 0, -10.0
3768, 69, 55, 1.0, 0, 95.0
3768, 86, 79, 1.0, 0, -10.0
3768, 86, 11, 1.0, 0, -10.0
3768, 69, 96, 1.0, 0, -10.0
3768, 82, 3, 1.0, 0, -10.0
3768, 86, 3, 1.0, 0, -10.0
3768, 69, 53, 0.0, 1, 99.0
3768, 86, 34, 1.0, 0, -12.0
3768, 69, 29, 1.0, 0, -10.0
3768, 82, 34, 0.0, 1, 94.0
3768, 69, 78, 1.0, 0, -10.0
3768, 86, 93, 0.0, 1, 98.0
3768, 69, 20, 0.0, 1, 92.0
3768, 86, 92, 1.0, 0, -10.0
3768, 37, 89, 1.0, 0, -10.0
3768, 86, 30, 1.0, 0, 100.0
3768, 69, 42, 1.0, 0, 95.0
3768, 82, 93, 0.0, 1, 99.0
3768, 86, 15, 1.0, 0, -10.0
3768, 69, 59, 1.0, 0, -10.0
3768, 76, 100, 1.0, 0, -26.0
3768, 31, 30, 0.0, 1, 100.0
3768, 20, 4, 1.0, 0, -10.0
3768, 86, 23, 0.0, 1, 94.0
3768, 69, 98, 1.0, 0, -10.0
3768, 82, 92, 1.0, 0, 90.0
3768, 86, 83, 1.0, 0, -11.0
3768, 86, 35, 1.0, 0, -12.0
3768, 69, 77, 0.0, 1, 99.0
3768, 86, 13, 1.0, 0, -10.0
3768, 20, 62, 1.0, 0, -15.0
3768, 86, 44, 1.0, 0, -10.0
3768, 69, 48, 1.0, 0, -11.0
3768, 86, 50, 1.0, 0, -12.0
3768, 69, 52, 1.0, 0, -10.0
3768, 86, 24, 1.0, 0, -10.0
3768, 86, 8, 1.0, 0, -14.0
3768, 69, 61, 0.0, 1, 98.0
3768, 20, 46, 1.0, 0, -14.0
3768, 86, 81, 1.0, 0, -10.0
3768, 86, 97, 1.0, 0, -10.0
3768, 69, 47, 1.0, 0, -10.0
3768, 27, 72, 0.0, 1, 83.0
3768, 86, 70, 1.0, 0, -10.0
3768, 86, 90, 1.0, 0, -10.0
3768, 69, 67, 1.0, 0, -10.0
3768, 20, 66, 1.0, 0, -10.0
3768, 86, 22, 0.0, 1, 100.0
3768, 69, 1, 1.0, 0, -11.0
3768, 69, 82, 1.0, 0, -10.0
3768, 86, 54, 1.0, 0, -10.0
3768, 20, 45, 1.0, 0, -10.0
3768, 69, 60, 1.0, 0, 92.0
3768, 50, 36, 1.0, 0, -11.0
3768, 86, 58, 1.0, 0, -15.0
3768, 69, 36, 1.0, 0, -13.0
3768, 86, 76, 1.0, 0, 100.0
3768, 31, 15, 0.0, 1, 93.0
3768, 20, 5, 1.0, 0, -13.0
3768, 37, 100, 1.0, 0, -15.0
3768, 86, 84, 1.0, 0, -10.0
3768, 82, 30, 0.0, 1, 97.0
3768, 86, 38, 1.0, 0, -10.0
3768, 95, 73, 1.0, 0, -10.0
3768, 20, 56, 1.0, 0, 93.0
3768, 30, 48, 0.0, 1, 82.0
3768, 86, 86, 1.0, 0, -10.0
3768, 86, 43, 1.0, 0, -10.0
3768, 67, 64, 0.0, 1, 82.0
3768, 86, 33, 1.0, 0, 100.0
3768, 20, 40, 1.0, 0, -10.0
3768, 82, 15, 0.0, 1, 98.0
3768, 44, 76, 1.0, 0, -13.0
3768, 86, 32, 1.0, 0, -10.0
3768, 95, 63, 1.0, 0, -16.0
3768, 31, 23, 0.0, 1, 89.0
3768, 86, 21, 1.0, 0, -10.0
3768, 76, 25, 1.0, 0, -10.0
3768, 75, 19, 1.0, 0, -10.0
3768, 86, 12, 1.0, 0, -10.0
3768, 20, 26, 1.0, 0, 98.0
3768, 82, 23, 1.0, 0, 91.0
3768, 86, 16, 1.0, 0, -10.0
3768, 95, 80, 1.0, 0, -10.0
3768, 86, 49, 1.0, 0, -10.0
3768, 82, 83, 1.0, 0, -12.0
3768, 20, 69, 1.0, 0, -11.0
3768, 86, 18, 1.0, 0, -10.0
3768, 29, 24, 0.0, 1, 88.0
3768, 86, 89, 1.0, 0, -10.0
3768, 82, 35, 1.0, 0, -16.0
3768, 95, 9, 1.0, 0, -10.0
3768, 86, 100, 1.0, 0, -10.0
3768, 20, 64, 1.0, 0, -10.0
3768, 86, 25, 1.0, 0, 100.0
3768, 31, 83, 0.0, 1, 92.0
3768, 37, 25, 1.0, 0, -10.0
3768, 86, 2, 1.0, 0, -10.0
3768, 82, 13, 1.0, 0, -10.0
3768, 20, 88, 1.0, 0, -15.0
3768, 86, 55, 1.0, 0, -10.0
3768, 95, 19, 1.0, 0, -10.0
3768, 86, 96, 1.0, 0, -10.0
3768, 86, 53, 1.0, 0, -10.0
3768, 82, 44, 0.0, 1, 90.0
3768, 44, 84, 1.0, 0, -10.0
3768, 86, 29, 1.0, 0, -10.0
3768, 86, 78, 1.0, 0, -10.0
3768, 95, 7, 1.0, 0, -10.0
3768, 5, 83, 1.0, 0, -10.0
3768, 20, 28, 0.0, 1, 95.0
3768, 82, 50, 0.0, 1, 97.0
3768, 86, 20, 1.0, 0, -13.0
3768, 76, 2, 1.0, 0, -18.0
3768, 31, 35, 0.0, 1, 91.0
3768, 86, 42, 1.0, 0, -10.0
3768, 86, 59, 1.0, 0, -10.0
3768, 86, 98, 1.0, 0, -10.0
3768, 82, 24, 0.0, 1, 98.0
3768, 95, 99, 1.0, 0, 86.0
3768, 86, 77, 1.0, 0, -10.0
3768, 30, 52, 1.0, 0, -10.0
3768, 20, 27, 1.0, 0, -10.0
3768, 86, 48, 1.0, 0, -11.0
3768, 82, 8, 1.0, 0, 90.0
3768, 27, 31, 0.0, 1, 77.0
3768, 86, 52, 1.0, 0, -10.0
3768, 86, 61, 1.0, 0, -10.0
3768, 95, 68, 1.0, 0, -10.0
3768, 12, 62, 1.0, 0, -25.0
3768, 82, 81, 1.0, 0, -14.0
3768, 44, 38, 1.0, 0, -10.0
3768, 67, 88, 0.0, 1, 87.0
3768, 86, 47, 1.0, 0, -10.0
3768, 20, 10, 1.0, 0, -10.0
3768, 37, 2, 1.0, 0, -18.0
3768, 86, 67, 1.0, 0, -10.0
3768, 82, 97, 1.0, 0, -17.0
3768, 31, 13, 0.0, 1, 92.0
3768, 86, 1, 1.0, 0, -11.0
3768, 95, 65, 1.0, 0, -10.0
3768, 82, 70, 1.0, 0, -10.0
3768, 86, 82, 1.0, 0, -10.0
3768, 76, 55, 1.0, 0, -12.0
3768, 86, 60, 1.0, 0, -10.0
3768, 82, 90, 1.0, 0, -10.0
3768, 20, 41, 0.0, 1, 84.0
3768, 86, 36, 1.0, 0, -10.0
3768, 82, 22, 1.0, 0, -13.0
3768, 95, 14, 1.0, 0, -10.0
3768, 96, 35, 1.0, 0, -16.0
3768, 82, 54, 0.0, 1, 98.0
3768, 20, 75, 1.0, 0, -10.0
3768, 82, 58, 1.0, 0, -16.0
3768, 95, 94, 1.0, 0, -10.0
3768, 82, 76, 1.0, 0, -13.0
3768, 20, 57, 1.0, 0, -10.0
