Seed, Env#, Task#, #Lava, #AgentToGoal, #Reward
61987, 95, 85, 0.0, 1, 94.0
61987, 52, 17, 0.0, 1, 95.0
61987, 95, 87, 1.0, 0, -10.0
61987, 95, 95, 1.0, 0, -10.0
61987, 95, 37, 1.0, 0, -10.0
61987, 52, 6, 0.0, 1, 97.0
61987, 95, 17, 1.0, 0, -10.0
61987, 8, 15, 1.0, 0, -10.0
61987, 95, 6, 1.0, 0, -10.0
61987, 52, 91, 0.0, 1, 92.0
61987, 95, 91, 1.0, 0, 91.0
61987, 18, 49, 1.0, 0, -10.0
61987, 95, 74, 1.0, 0, -10.0
61987, 52, 74, 0.0, 1, 94.0
61987, 95, 72, 1.0, 0, -10.0
61987, 52, 72, 0.0, 1, 96.0
61987, 52, 31, 0.0, 1, 97.0
61987, 95, 31, 1.0, 0, -10.0
61987, 52, 51, 0.0, 1, 95.0
61987, 8, 23, 1.0, 0, -10.0
61987, 67, 13, 1.0, 0, -13.0
61987, 95, 51, 1.0, 0, -10.0
61987, 52, 79, 0.0, 1, 97.0
61987, 72, 8, 0.0, 1, 88.0
61987, 18, 18, 1.0, 0, -10.0
61987, 95, 79, 1.0, 0, -11.0
61987, 19, 34, 1.0, 0, 74.0
61987, 52, 11, 0.0, 1, 97.0
61987, 95, 11, 1.0, 0, -10.0
61987, 95, 3, 1.0, 0, -20.0
61987, 52, 3, 0.0, 1, 94.0
61987, 95, 34, 1.0, 0, -10.0
61987, 95, 93, 1.0, 0, -12.0
61987, 52, 34, 0.0, 1, 94.0
61987, 8, 83, 1.0, 0, -10.0
61987, 95, 92, 1.0, 0, -10.0
61987, 52, 93, 0.0, 1, 95.0
61987, 95, 30, 1.0, 0, -10.0
61987, 95, 15, 1.0, 0, -11.0
61987, 52, 92, 0.0, 1, 97.0
61987, 72, 81, 0.0, 1, 95.0
61987, 95, 23, 1.0, 0, -16.0
61987, 52, 30, 0.0, 1, 95.0
61987, 95, 83, 1.0, 0, -10.0
61987, 95, 35, 1.0, 0, -10.0
61987, 52, 15, 0.0, 1, 98.0
61987, 67, 44, 1.0, 0, -11.0
61987, 95, 13, 1.0, 0, -10.0
61987, 52, 23, 0.0, 1, 95.0
61987, 95, 44, 1.0, 0, -10.0
61987, 18, 89, 1.0, 0, -10.0
61987, 20, 31, 1.0, 0, -26.0
61987, 95, 50, 1.0, 0, -15.0
61987, 52, 83, 0.0, 1, 99.0
61987, 8, 35, 1.0, 0, -11.0
61987, 95, 24, 1.0, 0, -10.0
61987, 72, 97, 0.0, 1, 93.0
61987, 52, 35, 0.0, 1, 100.0
61987, 95, 8, 0.0, 1, 98.0
61987, 95, 81, 0.0, 1, 100.0
61987, 19, 93, 1.0, 0, -10.0
61987, 52, 13, 0.0, 1, 100.0
61987, 95, 97, 1.0, 0, 100.0
61987, 95, 70, 0.0, 1, 95.0
61987, 52, 44, 0.0, 1, 96.0
61987, 95, 90, 1.0, 0, -10.0
61987, 95, 22, 1.0, 0, -10.0
61987, 52, 50, 0.0, 1, 99.0
61987, 95, 54, 1.0, 0, -10.0
61987, 95, 58, 1.0, 0, -14.0
61987, 52, 24, 0.0, 1, 94.0
61987, 77, 28, 0.0, 1, 60.0
61987, 95, 76, 1.0, 0, -10.0
61987, 72, 70, 0.0, 1, 87.0
61987, 95, 84, 1.0, 0, -10.0
61987, 52, 8, 0.0, 1, 93.0
61987, 18, 100, 1.0, 0, -10.0
61987, 95, 38, 1.0, 0, -12.0
61987, 67, 50, 1.0, 0, -10.0
61987, 52, 81, 0.0, 1, 97.0
61987, 95, 86, 1.0, 0, 100.0
61987, 95, 43, 1.0, 0, -10.0
61987, 52, 97, 0.0, 1, 97.0
61987, 45, 52, 1.0, 0, -12.0
61987, 52, 70, 0.0, 1, 94.0
61987, 55, 1, 1.0, 0, -22.0
61987, 52, 90, 0.0, 1, 94.0
61987, 8, 13, 1.0, 0, -10.0
61987, 95, 33, 1.0, 0, -10.0
61987, 52, 22, 0.0, 1, 98.0
61987, 95, 32, 1.0, 0, -10.0
61987, 52, 54, 0.0, 1, 97.0
61987, 29, 59, 1.0, 0, -10.0
61987, 95, 21, 1.0, 0, -10.0
61987, 72, 90, 0.0, 1, 84.0
61987, 95, 12, 1.0, 0, -10.0
61987, 52, 58, 0.0, 1, 96.0
61987, 19, 92, 0.0, 1, 85.0
61987, 95, 16, 1.0, 0, -10.0
61987, 52, 76, 0.0, 1, 98.0
61987, 95, 49, 1.0, 0, -10.0
61987, 96, 29, 1.0, 0, -13.0
61987, 5, 53, 1.0, 0, -10.0
61987, 52, 84, 0.0, 1, 97.0
61987, 18, 25, 1.0, 0, -10.0
61987, 95, 18, 1.0, 0, -12.0
61987, 52, 38, 0.0, 1, 94.0
61987, 95, 89, 1.0, 0, -10.0
61987, 52, 86, 0.0, 1, 97.0
61987, 75, 6, 1.0, 0, -17.0
61987, 95, 100, 1.0, 0, -11.0
61987, 95, 25, 1.0, 0, -11.0
61987, 52, 43, 0.0, 1, 100.0
61987, 72, 22, 0.0, 1, 93.0
61987, 95, 2, 1.0, 0, -10.0
61987, 52, 33, 0.0, 1, 96.0
61987, 95, 55, 1.0, 0, -10.0
61987, 95, 96, 1.0, 0, -10.0
61987, 8, 44, 1.0, 0, -34.0
61987, 67, 24, 0.0, 1, 73.0
61987, 52, 32, 0.0, 1, 98.0
61987, 95, 53, 1.0, 0, -10.0
61987, 95, 29, 1.0, 0, -10.0
61987, 95, 78, 1.0, 0, -10.0
61987, 52, 21, 0.0, 1, 97.0
61987, 95, 20, 1.0, 0, -10.0
61987, 95, 42, 1.0, 0, -10.0
61987, 52, 12, 0.0, 1, 96.0
61987, 4, 14, 1.0, 0, -10.0
61987, 95, 59, 1.0, 0, 89.0
61987, 95, 98, 1.0, 0, -10.0
61987, 52, 16, 0.0, 1, 95.0
61987, 72, 54, 0.0, 1, 96.0
61987, 86, 22, 1.0, 0, -12.0
61987, 95, 77, 1.0, 0, -10.0
61987, 52, 49, 0.0, 1, 100.0
61987, 95, 48, 1.0, 0, -10.0
61987, 52, 18, 0.0, 1, 97.0
61987, 8, 50, 1.0, 0, -10.0
61987, 18, 2, 1.0, 0, -10.0
61987, 95, 52, 1.0, 0, -10.0
61987, 52, 89, 0.0, 1, 95.0
61987, 19, 30, 0.0, 1, 79.0
61987, 95, 61, 1.0, 0, -10.0
61987, 52, 100, 0.0, 1, 95.0
61987, 95, 47, 1.0, 0, -10.0
61987, 52, 25, 0.0, 1, 96.0
61987, 95, 67, 1.0, 0, -10.0
61987, 95, 1, 1.0, 0, -10.0
61987, 52, 2, 0.0, 1, 95.0
61987, 95, 82, 1.0, 0, -10.0
61987, 72, 58, 1.0, 0, -21.0
